mid,publish_time,user_name,user_link,content,source,location_url,location_name,image_urls,weibo_link,forward_num,comment_num,like_num,verify_typ
4876015938309131,2023-03-05 19:37:30,秋漠Austin,https://weibo.com/6748483996?refer_flag=1001030103_,"['玩', '很', '确定', 'chatGPT', '会', '根本性', '改变', '世界', '说', '科技', '革命', '结晶', '出现', '领域', '影响', '当然', '革命性', '认为', '最', '重要', '启发', '到底', '应该', '培养', '人才', '传统', '教育', '被动式', '灌输', '教育', '训练', 'Al', '事先', '划定', '学习', '范围', '预设', '好', '对错', '知识', '喂给', '一张白纸', '学生', '考试', '看看', '记住', '没有', '没有', '创新', '可能', '不', '鼓励', '创新', '打压', '创新', '答案', 'B', '觉得', 'C', '道理', '去', '问', '老师', '老师', '说', '考试', '想', '得分', '填', 'B', '妈', '教育', '学校', '教育', '模式', '剥夺', '学生', '个性', '缺乏', '自主性', '考试', '中心', '只', '强调', '做对', '定义', '错', 'chatGPT', '出现', '教育', '目的', '只', '强调', '记住', '想', '记住', '创新型', '人才', '都', '太监', '青楼', 'AI', '思想', '没法', '控制', '有用', 'AI', '发达', '时代', '好好', '想想', '养育', '人', '训练', '人', '个人', '没法', '决定', '制度', '至少', '教育', '角度', '应该', '身体力行', '改变']",iPhone 14 Pro,,,,https://weibo.com/6748483996/MvTwlyRAf,1,12,15,黄V认证
4875992834774491,2023-03-05 18:05:30,小婷爱吃香菜lzc,https://weibo.com/7805684109?refer_flag=1001030103_,"['投资', '业务', '考试', '投资', '风险投资', '波段', '擒', '牛', 'ChatGPT']",证券投资顾问业务考试超话,,,,https://weibo.com/7805684109/MvSV5k23V,0,0,0,没有认证
4875923444991605,2023-03-05 13:30:30,高冷女师姐,https://weibo.com/6373134059?refer_flag=1001030103_,"['英国', '校长', '联合会', 'NAHT', '政策', 'Sarah', 'Hannafin', '认为', '国际', '文凭', '组织', '做法', '看起来', '赞同', '应该', '积极', '回应', '技术', '帮助', '儿童', '评估', '收益', '风险', '了解', '恰当', '有效', '使用', '一棍子打死', '教育', '专家', 'Geoff', 'Barton', '表示', '允许', '学生', '使用', 'ChatGPT', '资料', '来源', '看起来', '可行', '需要', '提醒', '学生', 'ChatGPT', '生成', '信息', '可能', '不', '正确', '交叉', '检查和', '验证', '信息', '学生', '非常', '重要', '判断', '资料', '来源', '权威性', '还', '强调', '重要', '学生', 'ChatGPT', '东西', '冒充', '作品', '学会', '批判性', '使用', '资源', 'IB', '全球', '范围', '学校', '大学', '几乎', '都', '不', '允许', '学生', '使用', 'ChatGPT', '澳大利亚', '学校', '大学', '禁止', '学生', '访问', 'ChatGPT', '避免', '评估', '考试', '中用', 'ChatGPT', '偷天换日', '英国', '教会学校', 'Alleyns', '校长', 'Jane', 'Lunnon', '却', '仍', '感到', '忧心', '透露', '学校', '考虑', '放弃', '家庭作业', '论文', '斟酌', '人们', '生活', '答案', '随时', '获取', '世界', '孩子', '很', '难', '家庭', '作文', '老师', '反馈', '所学', '知识', '做', '家庭作业', '想法', '不得不', '取消', '高', '冷', '帮帮', '帮']",微博网页版,,,,https://weibo.com/6373134059/MvR7akWxL,0,0,0,黄V认证
4875898204194222,2023-03-05 11:49:30,路桥涵妈,https://weibo.com/2645858577?refer_flag=1001030103_,"['朋友', '志愿者', '帮', '孩子', '学校', '监考', '说', '孩子', '表现', '赞不绝口', '考试', '纪律', '精神面貌', '应对', '突发事件', '能力', '着装', '答题', '策略', '表现', '出', '良好', '素养', '超过', '成年人', '涵涵', '回家', 'chatgpt', '说', '已经', '组织', '主题', '班会', '学生', '组织', '聊', '想法', '还', '拟', '命题作文', '一边', '请', '老师', '去', '问', 'chat', '一边', '学生', '写', '大家', '一致', '认为', '同学', '写', '更', '精彩', '想想', '会', '觉得', '担忧', '站', '肩膀', '成长', '孩子', '会', '走', '更', '高', '更远']",小米11 Pro,,,,https://weibo.com/2645858577/MvQsshB6K,4,6,18,黄V认证
4875884760404621,2023-03-05 10:56:30,真正的人工智能,https://weibo.com/1343629434?refer_flag=1001030103_,"['人工智能', '大势', '简评', '引用', '资料', '确实', '非常', '好', '功能', 'AI', '持续', '学习', '打下', '基础', '当然', '更', '重要', '学习', '资料', '概括', '抽象', '成为', '知识', '谷歌', '大', '模型', '团队', '并入', 'DeepMind', '赶上', 'ChatGPT', '进度', '摘要', '应对', 'ChatGPT', '大', '模型', '方面', '动作', '还', '继续', '最新消息', '旗下', '专注', '语言', '大', '模型', '领域', '团队', 'Blueshift', 'Team', '宣布', '正式', '加入', 'DeepMind', '旨在', '共同', '提升', 'LLM', '能力', '团队', '隶属于', '研究', '谷歌', '大脑', '实验室', '团队', '关注', '研究', '理解', '改进', '大', '语言', '模型', '能力', '专注', '了解', 'Transformer', '局限性', '挑战', '能力', '扩展', '解决', '数学', '科学', '编程', '算法', '规划', '领域', '团队', '代表性', '工作', '数学', '做', '题', '模型', 'Minerva', '曾', '参加', '数学', '竞赛', '考试', 'MATH', '得分', '超过', '计算机', '博士', '水平', '综合', '数理化', '生', '电子', '工程', '计算机科学', '综合', '考试', 'MMLU', 'STEM', '分数', 'AI', '高', '分', '团队', '位', '成员', 'DeepMind', '机器人', '介绍', '对话', 'AI', '麻雀', 'Sparrow', '原理', '同样', '人类', '反馈', '强化', '学习', '能够', '人类', '偏好', '训练', '模型', '麻雀', '内测', '版本', '发布', '会', '谨慎', '发布', '模型', '实现', '模型', '开发', '强化', '学习', '功能', '引用', '资料', 'ChatGPT', '具备', '功能', '原文', 'O', '谷歌', '大', '模型', '团队', '并入', 'DeepMind', '赶上', 'ChatGPT', '进度', '人工智能', '大势', '期', '悄']",微博网页版,,,https://wx4.sinaimg.cn/orj360/5016287agy1hbosqo0jk8j20u00ovtan.jpg,https://weibo.com/1343629434/MvQ6M1Hg9,1,0,2,黄V认证
4875857765597978,2023-03-05 09:09:30,书剑英雄,https://weibo.com/1711983575?refer_flag=1001030103_,"['反对', '研究', '人工智能', '人工智能', '作战', '神仙', '都', '厉害', '智能', '软件', '写', '出来', '科学论文', '堪比', '院士', '深度', '广度', '个人', '觉得', '人工智能', '共享', '人类', '集体', '形成', '镜像', '反映', '人类', '本质', '差别', '人', '担心', '机器人', '拥有', '自主', '意识', '会', '充电', '维护', '升级', '拥有', '奴役', '人类', '可能', '担心', '有点', '早', '人工智能', '机器人', 'chatgpt', 'sat', '考试']",荣耀X30 5G,,,,https://weibo.com/1711983575/MvPpenuhY,1,3,1,黄V认证
4875848110574998,2023-03-05 08:30:30,河畔板叔,https://weibo.com/1751055003?refer_flag=1001030103_,"['信息', '买入', '源深', '路', '买入', '浦东', '分', '买入', '太平', '南', '买入', '潜', '山路', '买入', '点评', '炒作', '逻辑', 'chatgpt', '算力', '刚好', '替代', '浪潮', '公司', '顺应', '国产化', '替代', '数字化', '转型', '国家', '战略', '发展', '方向', 'AI', '鲲鹏', 'OpenHarmony5G', '大', '数据', '边缘', '计算', '核心技术', '持续', '教育', '交通', '制造', '考试', '运营商', '客户', '提供', '软件', '智能', '计算', '硬件', '软硬', '服务', '回放', '小', '鳄鱼', '扫板', '为主', '新', '都', '扫板', '买入', '柚子', '手法', '没有', '改变', '靓仔', '预计', '普通人', '看看', '好', '投资', '风险', '入市', '需谨慎', '仅供', '大家', '参考']",,,,https://wx2.sinaimg.cn/orj360/685efa9bly1hboofy3xinj20u00if3zh.jpg https://wx1.sinaimg.cn/orj360/685efa9bly1hboofyc23dj20u01gu79j.jpg https://wx2.sinaimg.cn/orj360/685efa9bly1hboofylxomj20u01fwwjl.jpg,https://weibo.com/1751055003/MvP9F2pAa,0,1,3,黄V认证
4875776720109878,2023-03-05 03:47:30,Juicy__bacon,https://weibo.com/1730213857?refer_flag=1001030103_,"['Digital', 'Marketing', '期末考试', '老师', '说', '考试', 'ChatGPT', '爱', '学习']",iPhone客户端,,,,https://weibo.com/1730213857/MvNiw0sAe,0,2,0,没有认证
4875637557566194,2023-03-04 18:34:30,吃肉开心,https://weibo.com/7242448982?refer_flag=1001030103_,"['iNews', '透露', '英国', '应对', '人工智能', '技术', 'ChatGPT', '方面', '存在', '分歧', '牛津大学', '剑桥大学', '率先', '因涉嫌', '抄袭', '学术', '不端', '问题', '宣布', '禁止', '使用', '技术', '英国大学', '表示', '技术', '应用', '仍', '持', '牛津大学', '表示', '大学', '考试', '委员会', '合作', '很快', '学生', '发布', '新', '指导', '意见', '在此之前', '不', '允许', '学生', '作业', '使用', 'ChatGPT', '人工智能', '工具', '英国', '留学']",微博网页版,,,https://wx1.sinaimg.cn/orj360/007U8zPgly1hbmh97poa2j30u00u041b.jpg https://wx1.sinaimg.cn/orj360/007U8zPgly1hbmh97uf8wj30hy07vmzn.jpg,https://weibo.com/7242448982/MvJG3vKjo,0,0,0,没有认证
4875608461151012,2023-03-04 16:38:30,大皖新闻,https://weibo.com/1751714412?refer_flag=1001030103_,"['全国', '人', '都', 'AI', '助手', '打造', '人', 'AI', '助手', '人工智能', '降低', '基层', '错诊', '漏诊', '不合理', '用药', '风险', '加快', '弱势群体', '建立', '环境', '全国', '连任', '履职', '全国', '飞', '董事长', '带来', '份', '建议', '围绕', '人工智能', '助力', '医疗', '心理健康', '环境', '建设', '社会', '民生', '领域', '建言献策', '人工智能', '解决', '社会', '刚', '需为', '出发点', '坚守', '源头', '核心', '长期', '关注', '更好', '行业', '享受', 'AI', '打造', '人', 'AI', '助手', '建议', '打造', '认知', '智能', '大', '模型', '算力', '平台', 'ChatGPT', '代表', '认知', '智能', '技术', '突破', '引发', '全球', '关注', '认为', '加快', '推进', '认知', '智能', '大', '模型', '建设', '自主', '可控', '平台', '行业', '尽快', '享受', 'AI', '人', '拥有', 'AI', '助手', '建议', '重视', '认知', '智能', '大', '模型', '形成', '领军', '企业', '主体', '产学研', '合作', '创新', '体系', '加速', '跟进', '追赶', '国际', '水平', '支持', '认知', '智能', '大', '模型', '技术', '行业', '示范', '应用', '推动', '认知', '智能', '大', '模型', '教育', '医疗', '办公', '人机交互', 'AIGC', '领域', '价值', '落地', '认为', '进一步', '加大', '支持', '人工智能', '国产', '技术', '底座', '大', '模型', '建设', '运行', '国产化', '算力', '基础', '平台', '中国', '认知', '智能', '大', '模型', '国产', '技术', '底座', '发展', '才能', '自主', '可控', '大', '建设', '认知', '智能', '大', '模型', '算力', '平台', '设立', '使用', '平台', '揭榜', '挂帅', '机制', '更', '科研院所', '科技', '创业', '企业', '机会', '站', '国家', '算力', '平台', '进行', '模型', '训练', '算法', '创新', '构建', '国家', '数据', '资源', '平台', '汇聚', '认知', '智能', '大', '模型', '需要', '基础性', '数据', '加速', '认知', '大', '模型', '产业化', 'AI', '降低', '基层', '错诊', '漏诊', '不合理', '用药', '风险', '医疗', '领域', '认为', '运用', '人工智能', '技术', '有效', '提升', '基层', '医疗机构', '诊疗', '能力', '服务水平', '防止', '过度', '诊疗', '守护', '百姓', '保命钱', '说', '人工智能', '辅助', '诊疗', '系统', '国家', '执业', '医师资格', '考试', '已', '服务', '基层', '医生', '提供', '辅助', '诊断', '超', '有效', '提升', '基层', '医疗', '服务', '能力', '显著', '降低', '基层', '错诊', '漏诊', '不合理', '用药', '风险', '建议', '人工智能', '对错', '漏诊', '错误', '用药', '实时', '提醒', '基层', '医疗机构', '信息化', '建设', '必', '选项', '更好', '百姓', '健康', '人工智能', '心理健康', '心理健康', '问题', '愈发', '凸显', '从事', '校园', '心理健康', '专职', '人力', '严重不足', '提出', '人工智能', '心理健康', '呵护', '孩子', '幸福', '希望', '能够', '人工智能', '技术', '孩子', '遇到', '敏感', '校园', '霸凌', '考试', '焦虑', '问题', '进行', '自动', '分析判断', '心理', '问题', '严重', '程度', '成因', '进行', '针对性', '引导', '干预', '表示', '搭建', '心理健康', '管理', '平台', '建立', '筛查', '预警', '干预', '追踪', '全', '流程', '管理机制', '提升', '全国', '心理', '筛查', '覆盖率', '预警', '准确率', '搭建', '医教', '干预', '追踪', '闭环', '管理机制', '建立', '绿色通道', '转诊', '转介', '机制', '实行', '分层', '分类', '干预', '追踪', '降低', '危机', '发生率', '进一步', '完善', '环境', '保障', '残疾人', '弱势群体', '正常', '生活', '学习', '工作', '娱乐', '需求', '帮助', '更加', '平等', '高质量', '参与', '社会', '生活', '关注', '领域', '认为', '智能', '产品', '纳入', '医疗器械', '目录', '目录', '降低', '特殊人群', '使用', '产品', '门槛', '产品', '更', '公平', '推进', '电视', '网络', '视听', '节目', '加入', '隐藏式', '字幕', '鼓励', '条件', '单位', '个人', '互联网内容', '平台', '网站', 'APP', '智能', '终端', '推广', '语音', '转写', '合成', '翻译', '人工智能', '技术', '方便', '特殊人群', '建议', '进一步', '完善', '硬件', '环境', '鼓励', '更', '运动', '失能', '学生', '参与', '正常', '学校', '教育', '提高', '欠发达', '偏远地区', '覆盖率', '减少', '区域', '不', '均衡', '大', '新闻']",微博网页版,,,https://wx3.sinaimg.cn/thumb150/001Uy0Wgly1hbnx02cpnkj60fh0bqdkq02.jpg https://wx4.sinaimg.cn/thumb150/001Uy0Wgly1hbnx025pnaj60fh0acdk702.jpg,https://weibo.com/1751714412/MvIV84PqI,0,0,1,蓝V认证
4875563069872936,2023-03-04 13:38:30,蜗牛法语-,https://weibo.com/5819071097?refer_flag=1001030103_,"['外刊', '精读', '学校', 'ChatGPT', '合理', '法国人', '看', 'ChatGPT', '疯狂', '袭', '人', '担忧', '替换', '学生', '惊奇', '发现', 'ChatGPT', '帮助', '完成', '作业', '陷入', '狂喜', '看', 'ChatGPT', '学校', '使用', '外刊', '精读', '会', '收获', '典型', '语法', '实战', '应用', '好用', '地道', '表达', '可用', '写作', '口语', '中', '表达', '近义', '替换', '学习', '蜗牛', '外语', '学法语', '小', '语种', '微', '博', '课堂', '习', '法国', '留学', '微', '博学', '知识', '分享', '大会', '自学', '外语', '小', '语种', '语言', '学习', '翻译', '法国', '留学', '考研', '法国', '法国', '留学', '学习', 'delf', 'b2', 'b2', 'DELF', 'delf', '听力', '网课', '课程', '词汇', '考试', '考研', '翻译', 'DALF', 'DELF', '自学', '基础', '听力', '小', '语种', '留学', '法国', '培训', '基础', '蜗牛', '微博', '视频']",微博视频号,,,,https://weibo.com/5819071097/MvHJUFqoU,1,0,4,黄V认证
4875503753763180,2023-03-04 09:42:30,佐汉007,https://weibo.com/1644487902?refer_flag=1001030103_,"['人工智能', '时代', '已经', '利用', '看', '驾驭', '看', '拥抱', 'ChatGPT', '代替', '参加考试', '会', '人工智能', '时代', '教育', '改革', '大', '问题', '机器', '帮', '考试', '回答', '问题', '机器', '不能', '帮助', '创造', '机器', '朗诵', '诗歌', '不能', '帮', '表达', '情感', '机器', '辅助', '开拓', '思路', '开拓', '新', '方法', '还', '也许', '日常生活', '工作', '人工智能', '机器人', '都', '帮', '解决', '人', '人', '不', '衣食住行', '更', '在于', '情感', '归属', '生活', '体验', '劳动', '创造', '文化', '艺术创作', '科学', '探索', '孩子', '教育', '小学', '中学', '大学', '更', '应该', '教', '孩子', '培养', '素质', '做人', '做事', '认知', '社会', '培养感情', '培养', '兴趣爱好', '观察', '开拓', '探索', '逻辑推理', '分析', '综合', '联想', '创新', '背', '诗歌', '还', '背', '表达', '情感', '需要', '学', '分析', '推理', '综合', '能力', '还得', '学', '需要', '才能', '驾驭', '人工智能', '才能', '适应', '时代', '也许', '不', '需要', '再', '背', '知识', '不', '需要', '解', '多题', '综合', '能力', '会', '变得', '更', '强', '人工智能', '做', '理想', '翅膀', '电力', '机器', '减少', '人工智能', '埋葬', '剥削', '压迫']",华为畅享5G,,,,https://weibo.com/1644487902/MvGcffMYs,1,1,2,没有认证
4875493118050455,2023-03-04 09:00:30,张江高科技园区,https://weibo.com/3341175650?refer_flag=1001030103_,"['AI', '改变', '职场', '生活', '回到', 'ChatGPT', '大火', '出圈', '谷歌', '面试官', '发现', 'ChatGPT', '年薪', '工程师', '招聘', '考试', '以色列', '总统', '公开', '发表', 'ChatGPT', '参与', '撰写', '演讲', '回答', '美', '是否', '应', '击落', '进入', '领空', '飞行器', '时', 'ChatGPT', '给出', '截然不同', '答案', '软', '科幻', '色彩', '浓郁', '情景', '发生', '引发', '人们', 'AI', '发展', '人类', '思考', '讨论']",微博网页版,,,https://wx4.sinaimg.cn/orj360/c7264b62gy1hbmuf9nufaj20k09iwx6p.jpg,https://weibo.com/3341175650/MvFV5xMi3,0,0,0,蓝V认证
4875482987761250,2023-03-04 08:19:30,柳夕浪,https://weibo.com/5848253435?refer_flag=1001030103_,"['学生', '中心', '追问', '学生', '中心', '反复', '出现', '文章', '文件', '报告', '著作', '成为', '流行语', '学生', '中心', '到底', '意味着', '思维', '方式', '话语', '体系', '中心', '边缘', '中心', '讲', '做', '原则', '方法', '策略', '技术', '问题', '更为', '上位', '定位问题', '地位', '作用', '问题', '强调', '置于', '中央', '位置', '枢纽', '位置', '齐物', '讲', '莫得其偶', '谓之', '枢枢', '始得', '环', '应', '无穷', '淮南子', '原道', '训', '柄', '立于', '中央', '中治', '百事', '不', '废', '中心', '地位', '作用', '边缘', '不可', '小视', '驱动', '带动', '促动', '学生', '中心', '强调', '有无', '问题', '有没有', '学生', '问题', '日常', '教学', '关系', '问题', '指', '教育', '教学', '制度', '安排', '相关', '人', '物相', '比较', '学生', '处在', '中央', '位置', '枢纽', '位置', '学生', '中心', '组织', '设计', '带动', '相关', '事项', '达到', '中治', '效果', '源于', '设想', '称', '读书', '孩子', '儿童', '时期', '遇到', '灾难', '假想', '教育', '对象', '还', '不', '知道', '书', '坚信', '出自', '造物主', '手', '东西', '都', '好', '人', '手', '全', '变坏', '认识', '主张', '归于', '自然', '儿童', '想', '做', '想', '做', '完全', '事情', '说', '更', '形象', '教育', '发生', '变革', '重心', '转移', '革命', '革命', '天体', '中心', '地球', '转', '太阳', '革命', '情况', '儿童', '变成', '太阳', '教育', '措施', '围绕', '中心', '旋转', '儿童', '中心', '教育', '措施', '围绕', '组织', '起来', '坚信', '生长', '发展', '生长', '自发', '无', '目的', '教育', '不', '应该', '社会', '成人', '决定', '无', '定论', '学生', '中心', '教育', '教学', '理论', '讲', '不通', '说', '教育', '教学活动', '日常生活', '学习', '自学', '教学', '科学', '概念', '指由教', '学', '方面', '组成', '活动', '教学', '行为', '相当于', '教师', '教见施', '良方', '教学', '理论', '讲', '教者', '所施', '养子', '使', '做善', '教', '都', '有着', '明确', '施教', '使善', '目的', '要求', 'educared', '意思', '引出', '施教', '行为', '强调', '唤醒', '人', '原本', '具有', '善心', '引发', '相应', '行为', '不', '控制', '灌输', '如同', '没有', '学', '没有', '教育', '教学', '没有', '了教', '没有', '教育', '教学', '雅斯', '说', '教育', '方式', '类似', '动物', '训练', '教育', '训练', '心灵', '隔膜', '活动', '存在', '交流', '认同', '存在', '交流', '指使', '命运', '相连', '处于', '完全', '敞开', '完全', '平等', '关系', '教育', '人', '人', '交往', '知识', '内容', '传授', '生命', '内涵', '分享', '行为', '举止', '规范', '传统', '文化', '交给', '年轻人', '使', '成长', '舒展', '自由', '天性', '意志', '强加于', '不少', '世界', '一流', '教育', '没有', '中心', '去', '描述', '教与学', '关系', '传统', '控制', '教育', '进行', '批判', '没有', '简单', '否认', '教育者', '地位', '作用', '注重', '学生', '平等', '对话', '交流', '激发', '成长', '动力', '实际上', '教育者', '特别', '教师', '提出', '更', '高', '要求', '研究', '提出', '学校', '构想', '走向', '学习', '中心', '实际上', '革', '学校', '命', '学习', '中心', '取代', '学校', '谈论', '教育', '教学', '泛在', '学习', '儿童', '中心论', '最', '重要', '理论', '基础', '自由', '自由', '不妨', '看', '叔本华', '论述', '叔本华', '意欲', '自由', '指出', '自由', '没有', '关联', '不', '依赖', '原因', '现实', '世界', '涉及', '变化', '都', '服从', '因果律', '人', '自然', '不', '例外', '人', '行为', '寻找', '不到', '绝对', '自由', '道德', '基础', '指出', '行为', '目的', '才', '决定', '行为', '具有', '道德', '价值', '不', '具有', '道德', '价值', '不', '伤害', '帮助', '所有人', '永远', '道德', '学', '真正', '纯粹', '内涵', '生发', '生发', '便是', '人类', '美德', '学生', '中心', '在实践上', '行不通', '教育', '教学', '人类', '文化', '延续', '社会', '进化', '机制', '教育', '教学', '特别', '专门', '教育', '机构', '学校', '人类', '文化', '得以', '不断', '发扬光大', '网络', '人工智能', '人', '学习', '进行', '日常生活', '学习', '学习', '无法', '确保', '形成', '应有', '价值观', '社会', '责任', 'ChatGPT', '替代', '人', '完成', '促进', '人', '解放', '教育', '教学活动', '可能', '产生', '颠覆性', '影响', '终究', '不能', '不', '应该', '代替', '人', '价值', '判断', '选择', '生成', '性', '写作', '反映', '大众', '观点', '思维', '模式', '源自', '个人', '内心', '反映', '个人', '独特', '体验', '感受', '教育', '原本', '具有', '使', '做善', '功能', '显得', '更加', '重要', '更为', '迫切', '时代', '教育', '更加', '关注', '社会', '要求', '尤其', '课程', '教材', '集中反映', '国家', '意志', '经历', '课程', '教材', '修订', '课程', '修订', '高中课程', '修订', '重要', '任务', '全面落实', '好', '中央', '教育', '工作', '新', '要求', '对此', '从来', '没有', '含糊', '当然', '落实', '不能', '简单', '贴标签', '有机', '融入', '纳入', '课程', '教材', '贴近', '儿童', '生活', '实际', '遵循', '儿童', '学习', '规律', '身心', '发展', '规律', '绝不', '单方面', '考虑', '儿童', '需求', '修订', '开', '会议', '印象', '好像', '从来', '没有', '开', '儿童', '座谈会', '认真', '倾听', '孩子', '课程', '教材', '想法', '何来', '学生', '中心', '或许', '大家', '学生', '模糊', '印象', '不', '太', '可靠', '儿童', '发展', '心理学', '知识', '儿童', '需要', '学习', '逻辑', '从来', '没有', '孩子', '不', '太', '喜欢', '道德', '法治', '课', '不开', '相反', '却', '越来越', '强化', '课程', '设计', '教学', '学生', '中心', '根本', '边儿', '现实', '教育', '世界', '想象', '可能', '残酷', '媒体', '披露', '副区长', '教育', '工作', '会议', '上作', '喊', '出', '吹响', '教育', '质量', '冲锋', '令', '全区', '小学', '每学期', '进行', '全区', '统一', '考试', '总分', '排名', '进行', '平均分', '优秀率', '及格率', '排名', '凡', '没有', '达到', '要求', '学校', '教育局长', '约', '谈', '校长', '教育局', '学校', '统考成绩', '进行', '统一', '排名', '连续', '排名', '倒数', '校长', '撤职', '近乎', '疯狂', '管理', '学生', '中心', '理念', '撕得', '其实', '教育史', '真正', '儿童', '中心', '创办', '学校', '规模', '小', '夭折', '英国', '世界', '有名', '学校', '放任', '自由', '英国政府', '问责', '英国', '保守党', '执政', '学校', '课程', '进行', '改革', '解散', '教师', '控制', '全国性', '组织', '学校', '课程', '考试', '委员会', '建立', '教师', '代表', '只', '占', '学校', '课程', '编制', '委员会', '颁布', '教育', '改革', '法案', '实施', '国家', '课程', '方案', '实行', '国家', '统一', '考试制度', '国家', '课程', '设立', '从根本上', '打破', '英国', '教师', '控制', '学校', '课程', '传统', '美国', '严重', '社会', '政治', '引发', '学校', '教育', '价值', '反思', '进步', '主义教育', '批判', '政府', '颁布', '美国', '教育', '战略', '制订', '数学', '科学', '地理', '历史', '门', '核心', '课程', '国家标准', '提出', '配套性', '举措', '建立', '成绩', '测验', '制度', '学生', '成绩', '报告', '卡', '制度', '改变', '国家', '不', '干预', '学校', '课程', '局面', '学生', '教育', '教学活动', '地位', '作用', '到底', '最为', '重要', '最', '具有', '指导意义', '表述', '学生', '发展', '本相', '指', '根本宗旨', '学生', '始终', '促进', '学生', '全面', '发展', '教育', '教学活动', '出发点', '归宿', '忘记', '出发点', '归宿', '会', '方便', '教', '方便', '学生', '学习', '角度', '思考问题', '想着', '打造', '特色', '品牌', '学生', '全面', '发展', '丢', '忘记', '使命', '担当', '便是', '本末倒置', '出发点', '错', '漂亮', '风光', '出彩', '都', '徒劳', '有害']",微博网页版,,,,https://weibo.com/5848253435/MvFEKwz3s,0,0,2,没有认证
4875477322567092,2023-03-04 07:57:30,Superbaby范范,https://weibo.com/5669026716?refer_flag=1001030103_,"['语', 'CATTI', '考试', '打卡', '学会', '精打细算', '生活', '莜敏是', '能干', '头脑', '特别', '清晰', '人', '抱', '必死', '决心', '祖国', '独立', '献身', '烈士', '墓碑', '默哀', '地震', '席卷', '土耳其', '叙利亚', '连续', '造成', '重击', '全力以赴', '帮助', '抢饭碗', '下战书', '文心', 'ERNIE', 'Bot', '百度', '版', 'ChatGPT', '项目', '对抗', '马指', '相匹敌', '实力', '不相上下', '马', '形容', '百度', '争相', '推出', 'ChatGPT', '竞品', '类似', '服务', '间谍', '气球', '歇斯底里', '大', '发作']",韩语CATTI考试超话,,,,https://weibo.com/5669026716/MvFvCaLOI,0,0,0,黄V认证
4875473983375651,2023-03-04 07:44:30,禅中七祖,https://weibo.com/1652508272?refer_flag=1001030103_,"['人', 'ChatGPT', '高考', '成绩', '说', '事', '称赞', '进步', '调侃', '说', '无用', '人工智能', 'ChatGPT', '考试', '开卷考试', '高考', '试卷', '开卷', '才', '弱智', '正常', '学习', '开卷考试', '还', '手机', '电脑', '考试', '还', '只能', '说', '懒', '癌', '放弃', '治疗', '好']",iPhone客户端,,,https://wx4.sinaimg.cn/orj360/627f4670ly1hbnhdht7bjj212l0oigwz.jpg https://wx3.sinaimg.cn/orj360/627f4670ly1hbnhd3o019j20u20g6q49.jpg,https://weibo.com/1652508272/MvFqeea9Z,0,0,4,黄V认证
