mid,publish_time,user_name,user_link,content,source,location_url,location_name,image_urls,weibo_link,forward_num,comment_num,like_num,verify_typ,sentiment,neg_prob,neu_prob,pos_prob
4874541962366886,2023-03-01 18:00:30,波比叔叔-学为贵,https://weibo.com/3132893793?refer_flag=1001030103_,发布了头条文章：《向ChatGPT询问雅思冲7的方法，AI竟然如此回答......》  #雅思# #雅思备考# #雅思考试#  O向ChatGPT询问雅思冲7的方法，AI竟然如此回答...... ?,微博 weibo.com,,,,https://weibo.com/3132893793/MvhaY9VJA,0,0,0,黄V认证,neutral,0.23771166801452637,0.6128830909729004,0.14940524101257324
4874509028429827,2023-03-01 15:49:30,酸性Koh,https://weibo.com/6238466026?refer_flag=1001030103_,因为ddl迫在眉睫而被迫打开ChatGPT糊弄着看论文&后台挂着游戏打开期末考试对应学科的PPT开始发呆的我： ?,微博极速版,,,https://wx2.sinaimg.cn/orj360/006ObXZMgy1hbkeqp6m8fj30u00u0n1i.jpg,https://weibo.com/6238466026/MvgjQzmYX,0,0,0,没有认证,negative,0.5496134757995605,0.32538747787475586,0.1249990165233612
4874498438335212,2023-03-01 15:07:30,HeisenEDberg,https://weibo.com/1600920211?refer_flag=1001030103_,SCM老师在强调学术诚信时提到了chatgpt，他强调的点和我想象中的不大相同，有些引人思考。他认为禁用chatgpt最重要的原因并不是所谓破坏创造力，而是这些AI真的诚实吗？它们的回答可信吗？一想也是，依赖计算器可能丧失计算能力，但考试越来越允许使用，因为它是一个可靠可信的工具，而我们对AI知之甚少，或许当它真正经过检验的时候我们也会重新接受它作为考试工具，只是那时考试的评测点也会更上一层。 ,iPhone客户端,,,,https://weibo.com/1600920211/Mvg2LyYmU,0,2,0,没有认证,negative,0.5012814402580261,0.3277570605278015,0.17096149921417236
4874470957516193,2023-03-01 13:18:30,80后社会批评家,https://weibo.com/6037412362?refer_flag=1001030103_,"英语教育应该反思了，从小学学到大学，结果毕业之后，基本没用到，大部分同学都没用到，用也是用的最基础的，小学都学过的英文字母！资源之极大浪费！还搞的很多人从小崇洋媚外！这算不算文化入侵！当然，学是应该学，但是考试满分30分或者50分都行，考一些最基础的，想学，大学里学，社会上学或者自学，翻译机，学习机多的是，一部手机，一个同声翻译软件，就可以走遍天下，科技改变生活，改变教育！不说ChatGPT高科技，说说身边，我是荥阳一高97级毕业的，当时一个班75个人，2000年毕业后，上学的，打工的都有，只有一名同学出国留学了，但是去的是德国，从新学习德语，其他无一人出国，我们这些后来大学毕业的，四六级基本都过了，还有人过了雅思托福！但是只有一人去了外企，还是个日本企业！我们这些没人出国，不在外企的，在大郑州这20年，没和外国人说过一句话，包括旅游，说的最多的是辅导孩子英语，还发现自己说的不标准！其他的都是看看看看楼堂会所A区B区，地铁出口C口D口…其它地方全无用！我想我们这些70后，80后，90后基本都一样！但是回想起自己的求学生涯，城市的孩子都是从小学学的，甚至是幼儿园学的，农村的孩子是从初中学的，应试教育吗，三年初中，三年高中，四年大学，学了十年，我敢说付出的时间和精力，比语数政物化都多，但是看看现在，只是我上大学的敲门砖，估计也是我同学上大学的敲门砖！甚至是现在所有高中生上大学的敲门砖！想问，外语作为高考科目是在什么时间开始的？分数多少是谁规定的？难易度是怎样规定的？我记得上初一时，老师让我们写一篇作文，学习英语的好处！当时基本都写的是出国了，和外国人交流了，学习外国技术了等等！看看现在，我的同学们，可笑不！英文老师教了一辈子英语，没遇到一个外国人，遇到了，说的话，歪果仁也听不懂，交流不了，可悲不！英语就是一个工具而已，国家不值得投入这么大的人力物力，孩子们不能把这么多的精力放在英语上，100个孩子，若只有一个孩子能用上，难道要99个孩子陪读吗？难道英语就比汉语博大精深吗，英语系文化比中华文明更璀璨吗？难道要被外国人洗脑吗，被文化入侵，被和平演变吗？我说这话是不是要得罪很多利益群体，例如英语培训机构？例如英孚教育等，一年能从中国乱走几百亿，到头来还是应试教育！这是不是对自己文化不自信的表现！很多有天分的孩子，因为英语不好，被挡在了高中，大学门外！我们培养不出优秀的人才，天才都在学英语，没精力搞发明创造，英语是不是要担一部分责任！说严重点，我们为啥没有理工类的诺贝尔奖？因为天才都被耽误了！英语教育是不是形式主义表现的一种！觉得应该学，应该给这么多分值！应该有这样的难度！""砖家""误国啊！英语教育需要改革了！迫在眉睫！俿tudyaccount 2郑州 ",studyaccount超话,http://t.cn/RJyPfbu,郑州,https://wx1.sinaimg.cn/orj360/006AAmKKly1hbkad4m7vgj30u01434ao.jpg,https://weibo.com/6037412362/MvfkrvxiV,0,1,1,没有认证,neutral,0.2643423080444336,0.47874099016189575,0.2569166421890259
4874466205631522,2023-03-01 12:59:30,PD_NG23,https://weibo.com/5525815535?refer_flag=1001030103_,午休的时候看到了这条211文科硕士求职的新闻。坦白的讲，这就是国内社会现状，内卷已经到了无与伦比的地步了，很多理工科专业早就已经到了不读硕士不转行就得进厂的命运了，然后继续倾轧硕博得就业市场，人口红利吃完了，但是大专的蓝领教育还是一潭死水，很多大专就能干的活要本科硕士去干，为什么？因为硕士也没比本科贵多少，为什么不招硕士呢。现在产业升级失败，以后的日子只会更难过。然而文科比理工科更艰难。工业发展的不好，源于实业的商法哲文更难有进步空间。没背景没家庭的孩子就得学理工科当牛做马。一个211硕士他的素质不优秀吗？难说他有多优秀，但是至少在考试这方面已经披荆斩棘超越了很多人了。2020年的大水漫灌，2023年的就业市场就会反应出来。除了考公以外，文学法学已经是文科专业很好的专业了，然而人数还是太多了，专业壁垒还是在不断削弱。chatgpt的出现不知道会意味着什么传统行业会消亡。就像我的一个导师给我们讲的故事：在材料学还没火的那几年，大量的材料硕博找不到工作，继续水文章读博读博后，目的不是为了进入就业市场，而是为了留校当老师继续忽悠下一波材料人继续读博。现在生物和材料人尽管每天被毒试剂摧残，至少温饱了。下一个行业会是谁呢？ ,HUAWEI P40 5G,,,https://wx3.sinaimg.cn/orj360/0061XL31ly1hbk9jiuc5aj30u01t017f.jpg,https://weibo.com/5525815535/MvfcMnD10,0,17,8,没有认证,neutral,0.31099802255630493,0.4455432891845703,0.24345868825912476
4874453534115293,2023-03-01 12:09:30,博尔尼虚焦边境小龙虾,https://weibo.com/6030859688?refer_flag=1001030103_,最近我情感有点丰沛的，过于丰沛了。很喜欢给自己讲道理，好像在努力自证。我以前不喜欢长篇大论讲道理。我想证明什么，我自己也不清楚，但我依稀察觉出我现在对自己很满意，也不满意，所以想证明，想改变。我这几天也没看书，看不进去。我昨天翻开停滞很久的棉花帝国，我还是看不下去。史书真他妈需要耐心，我真浮躁。我静不下来。我想到处去跑，我要从草坪上坡滚到底端。扯远了。下午要足球考试，操场有草坪，我现在看见草坪就想躺着，但是学校草坪是假的，塑料的。不是草。足球考试要求还挺松，我一个寒假没踢了，足球早就不认识我。我也不管考几分，已经这样了。在上编剧课，老师还蛮有趣的，我以前从来没见过她，我一直以为她是男的，名字好酷，妈的我也想要这么帅的名字。今天写剧本大纲，文艺青年真的很喜欢伤痛文学，班里同学写的几行剧情光是扫一眼都能e一阵子。我最近很阳光，想不出消极文字，干脆写了个童话故事。都一样，你你你我我我，全被chatgpt比下去。失业就失业，输给人工智能不丢脸。状态不对，懒得调整。刚刚撞到头了，蛮痛的，但给我撞正常了，也好像更奇怪了。我现在觉得还可以，很酷。头没被撞出包。我好讨厌大声说话的人，我在这打字，一个人一直在我脑袋后面嚷嚷，声音还很难听，我都忘记我原来要说什么了。算，反正本来也没什么条理。这种时候讲什么逻辑。到食堂了！好多人排队。今天要吃到蒸饺。 ,iPhone 13 Pro Max,,,,https://weibo.com/6030859688/MveSlhgzH,0,5,3,没有认证,neutral,0.31352925300598145,0.411223441362381,0.2752472460269928
4874437747015829,2023-03-01 11:06:30,维奈托克15306538483,https://weibo.com/7463569088?refer_flag=1001030103_,人工智能系统ChatGPT大火，不少领域的从业人员都开始担心失业，这把火也烧到了医疗领域。据报道，ChatGPT在美国执业医师资格考试中取得合格或接近合格的成绩。#吉瑞替尼##维奈克拉# AI目标是代替还是辅助医生？就这个问题问了ChatGPT“本人”，它认为自己是医生的帮手，并不能完全取代。对于一个即将到来的人机协作互相增强的全新时代，医疗人工智能的目标既不是替代，也不是辅助，而是融合。通过模型训练和迭代，人工智能不断学习医学领域的新知识和思考方法，并依托大规模计算能力进行整合，未来人工智能在知识的完整性和回答效率等方面可能远超人类医生。#维奈托克##艾曲波帕# 同时，人工智能可提供更多角度、内容来启发人类医生，提供高效精准的知识库，提升医生对各种复杂情况的处理能力，降低误诊、漏诊风险。此外，ChatGPT的话术很“善解人意”，可以充当不厌其烦的线上机器人来进行医生诊疗前端的预问诊、患者分诊等，让患者有更好的就医体验。#艾曲泊帕# 确诊为白血病的成人患者可以考虑靶向治疗。白血病靶向药有维奈托克、阿卡替尼、吉瑞替尼、伊布替尼/依鲁替尼。维奈托克（Venetoclax）又名维奈妥拉、维奈克拉，是全球首款 BCL-2（B 淋巴细胞瘤-2 基因）抑制剂。维奈克拉能够选择性地靶向结合 BCL-2 并抑制其活性，从而恢复肿瘤细胞凋亡的过程。细胞凋亡（apoptosis）是导致肿瘤细胞死亡的一种方式，然而一些血液癌症和实体瘤细胞会高度表达 BCL-2 蛋白，抑制细胞凋亡的发生。目前维奈托克/维奈克拉已在全球 50 多个国家/地区上市，被批准用于治疗：成人慢性淋巴细胞白血病(CLL)；小淋巴细胞淋巴瘤(SLL)；成人急性髓系白血病(AML)。阿卡替尼（Acalabrutinib）是一种 BTK 抑制剂，BTK（Bruton 酪氨酸激酶）是在 B 细胞、巨噬细胞、中性粒细胞、嗜碱性粒细胞和血小板中表达的酪氨酸激酶 Tec 家族的组员之一，可调节对先天性和适应性免疫应答至关重要的多种免疫细胞功能。阿卡替尼治疗慢性淋巴细胞白血病(CLL)超越伊布替尼。患者如果需要服用维奈托克、伊布替尼/依鲁替尼、吉瑞替尼等靶向药，可以咨询专业海外医疗机构比如顺通健康，签订正式服务协议，参与老挝友谊医院的“生命关爱计划”，药品跨境直邮到手，保证了药品的安全和质量。 ,微博网页版,,,,https://weibo.com/7463569088/MvesStr8x,0,0,0,没有认证,neutral,0.18595795333385468,0.610552966594696,0.20348908007144928
4874431652172958,2023-03-01 10:42:30,小宋要睡十小时,https://weibo.com/6468371118?refer_flag=1001030103_,考试周的emo又增加了亿点点project-based AI applications定了题目这学期做NLP，别的组都做图像偏偏我们组做文本，我又可以说是对文本分析狗屁不通的程度最开始定题目时prof甚至想骗我们自己做个小chatgpt组里印度人和中东人的悲伤口语也很难一下子听懂接下来两个月的不幸已经开始了 ?,iPhone,,,,https://weibo.com/6468371118/Mvej397hI,0,0,5,没有认证,negative,0.8611039519309998,0.10552584379911423,0.03337017819285393
4874425603722565,2023-03-01 10:18:30,英国CEC慧留学,https://weibo.com/3129353365?refer_flag=1001030103_,【2023.3.1  英国教育要闻 IB学生将被允许在论文中使用ChatGPT】学习IB（International Baccalaureate）的学生将被允许在论文中引用人工智能系统ChatGPT生成的作品。IB考试局目前表示不会禁止学生在评估中使用人工智能系统，只要学生将作业标注为使用了人工智能而不是试图伪装成自己独立的作品。ChatGPT是一种生成式的人工智能软件，其在去年向公众发布了一个版本后，近几个月以来备受关注。它可以像人类一样回答问题，并根据后续问题理解上下文，就像人类对话一样，还能在被问到的情况下撰写论文，这引发了人们对学生使用其来完成作业的担忧。在英国，有120所学校采用IB提供的四种教育计划，IB国际文凭组织评估原则和实践负责人Matt Glanville告诉《泰晤士报》（The TImes），人工智能软件不应该被视为威胁，而应被视为日常生活的一部分，就像拼写检查、翻译软件和计算器一样。关注我们，了解更多有关英国留学、英国生活的最新资讯，也欢迎通过点赞、转发和评论与我们一同讨论。#英国留学##英国大学##留学# ????#英国留学生# ,微博网页版,,,https://wx2.sinaimg.cn/orj360/ba862495gy1hbk55k5itnj21540svqqd.jpg,https://weibo.com/3129353365/Mve9ifCpn,0,0,0,蓝V认证,neutral,0.24279886484146118,0.5400872826576233,0.21711376309394836
4874411948115587,2023-03-01 09:23:30,四川中公遴选,https://weibo.com/6510855341?refer_flag=1001030103_,3月1日中公简报，星期三，农历二月初十，早安！1. 《2022年国民经济和社会发展统计公报》发布：全年国内生产总值超121万亿元，比上年增长3.0%，全国居民人均可支配收入中位数31370元，增长4.7%，恩格尔系数为30.5%。2. 李家超：今日起解除所有场所的“口罩令”，在室内、户外及乘坐公共交通工具时均不用戴口罩。3. 国办：推动中医药振兴，每个县级中医医院将建成2个中医特色优势专科。4. 2月人民币对美元即期汇率下跌2.6%，结束3个月连续升值。5. 深圳可售人才房申购条件放宽：单身年龄限制降至30岁；义乌楼市新政：安置房面积可换“房票”买商品房，人才购房补助可用于首付款。6. 媒体聚焦留守儿童手机沉迷问题：有孩子为打游戏5天5夜不睡觉。7. 3月1日起，台湾高中毕业生可凭“学测”成绩免试报考清华、北大、浙大等400余所高校。8. 国美零售：集团截至2月3日尚未偿还的逾期贷款总额约68.9亿元。9. 新加坡政府开发类ChatGPT系统帮公务员写报告，涉密信息除外。10. 欧盟宣布将对白俄罗斯制裁延长一年；日本宣布对瓦格纳等21个俄团体实施禁运；克里姆林宫：愿就结束冲突谈判，但坚持对乌东四个地区的主权。11. FIFA：梅西获得年度最佳男子足球运动员奖项，这也是其第7次获此殊荣。12. 白宫要求美政府设备30天内卸载TikTok；加拿大宣布禁止在政府部门的移动设备上使用TikTok 。【明晚直播】趣学省直之模拟卷解析一2023四川省直遴选备考要点锦囊 #早报#偹拇#成都##时政热点#偣务员考试 ,微博网页版,,,,https://weibo.com/6510855341/MvdNgy3ez,0,0,0,蓝V认证,neutral,0.2984173893928528,0.4591159224510193,0.2424667328596115
4874409876393080,2023-03-01 09:15:30,仄言說盤,https://weibo.com/3577679623?refer_flag=1001030103_,【分享】7个ChatGPT商用案例【来源】本元科技    ChatGPT能编故事、写诗歌、编写程序代码、写作业、制作薮据表格、纠正文章中的语法和表达错误、把一周大事写成新闻综述等。ChatGPT还能轻松通过一些对人类难度较高的专业级测试：它新近通过了谷歌编码L3级（入门级）工程师测试；分别以B和C+的成绩通过了美国宾夕法尼亚大学沃顿商学院MBA的期末考试和明尼苏达大学四门课程的研究生考试；通过了美国执业医师姿格考试……    未来更多的机会在于应用层面的商业应用场景。 ,股票超话,,,,https://weibo.com/3577679623/MvdJVqP8c,0,0,0,黄V认证,neutral,0.1612064242362976,0.6247478723526001,0.21404574811458588
4874409850441861,2023-03-01 09:15:30,勼尔龙头説,https://weibo.com/5160123174?refer_flag=1001030103_,【分享】7个ChatGPT商用案例【来源】本元科技    ChatGPT能编故事、写诗歌、编写程序代码、写作业、制作薮据表格、纠正文章中的语法和表达错误、把一周大事写成新闻综述等。ChatGPT还能轻松通过一些对人类难度较高的专业级测试：它新近通过了谷歌编码L3级（入门级）工程师测试；分别以B和C+的成绩通过了美国宾夕法尼亚大学沃顿商学院MBA的期末考试和明尼苏达大学四门课程的研究生考试；通过了美国执业医师姿格考试……    未来更多的机会在于应用层面的商业应用场景。 ,今日看盘超话,,,,https://weibo.com/5160123174/MvdJT1QWN,0,0,1,黄V认证,neutral,0.1612064242362976,0.6247478723526001,0.21404574811458588
4874405283630353,2023-03-01 08:57:30,麻辣车事,https://weibo.com/2778068424?refer_flag=1001030103_,每天花60秒了解昨夜今晨的世界大事今天是3月1日，星期三，农历二月初十，麻辣车事带你一起看新闻 【国内外要闻】1、《2022年国民经济和社会发展统计公报》发布：全年国内生产总值超121万亿元，比上年增长3.0%，全国居民人均可支配收入中位数31370元，增长4.7%，恩格尔系数为30.5%；2、李家超：今日起解除所有场所的“口罩令”，在室内、户外及乘坐公共交通工具时均不用戴口罩；3、国办：推动中医药振兴，每个县级中医医院将建成2个中医特色优势专科；4、2月人民币对美元即期汇率下跌2.6%，结束3个月连续升值；5、深圳可售人才房申购条件放宽：单身年龄限制降至30岁；义乌楼市新政：安置房面积可换“房票”买商品房，人才购房补助可用于首付款；6、媒体聚焦留守儿童手机沉迷问题：有孩子为打游戏5天5夜不睡觉；7、3月1日起，台湾高中毕业生可凭“学测”成绩免试报考清华、北大、浙大等400余所高校；8、新加坡政府开发类ChatGPT系统帮公务员写报告，涉密信息除外；9、国家统计局：2022年全年出生人口956万人，比上年末减少85万人；10、旅美大熊猫“丫丫”即将回国！中方专家组：除皮肤病导致的毛发脱落外，食欲良好；11、政协委员甘华田：建议推进6岁以下儿童、80岁以上老年人免费医疗。建议为第三孩提供从幼儿园到高中毕业的免费教育；政协委员周世虹：建议消除对罪犯子女考公的限制；政协委员谢文敏：建议生育登记取消结婚限制；政协委员吕国泉：建议探索放开公务员考试35岁限制；12、白宫要求美政府设备30天内卸载TikTok；加拿大宣布禁止在政府部门的移动设备上使用TikTok。  ,iPhone 12,,,,https://weibo.com/2778068424/MvdCwfeq5,0,0,0,蓝V认证,neutral,0.27689245343208313,0.45148783922195435,0.27161967754364014
4874403064055926,2023-03-01 08:48:30,金蝴蝶探索者,https://weibo.com/2118552594?refer_flag=1001030103_,"2023年03月01日，星期三，农历二月初十！金蝴蝶财经微语头条，靠自己才有春暖花开，靠别人最多是昙花一现，所有的自由，都需要实力支撑！1、浙江疾控：流感流行强度呈上升态势，以甲型H1N1流感为主。中国驻多国使馆发布通知：来华不再查核酸，允许以抗原检测(包括用试剂盒自测)代替；韩国：自华入韩旅客落地检阳性率归零，3月1日起免检入境；上海控烟成效全国领先，成人吸烟率降至19.4%。每8人中就有1人患精神障碍。128119人参与的研究表明：锻炼改善抑郁效果是药物的1.5倍。民进中央：建议把抑郁症治疗纳入医保。亚洲最小换心纪录！一名出生53天女婴在武汉完成心脏移植手术；2、国家统计局：去年全年出生人口956万人。日本去年新生儿数首次跌破80万，连续7年减少。湖北省内地居民婚姻登记可“全省通办”，包括结婚、离婚登记和补领结婚、离婚证等2022年《中国生育成本报告》：我国养育孩子成本几乎全球最高，养1个孩子到18岁平均花50万。全国家庭0-17岁孩子的养育成本平均为48.5万元。0岁至大学本科毕业的养育成本平均为62.7万元；政X委Y甘华田：建议推进6岁以下儿童、80岁以上老年人免费医疗。建议为第三孩提供从幼儿园到高中毕业的免费教育；政X委Y周世虹：建议消除对罪犯子女考公的限制；政X委Y谢文敏：建议生育登记取消结婚限制；政X委Y吕国泉：建议探索放开公务员考试35岁限制；全国人D代B赵皖平：建议取消调休制度 ，春节假期延长至9天；浙江省总工会：2023年为职工提供用工岗位不少于50万个。未来10年我国将迎来史上最大“退休潮”，平均每年有2000万人退休(《半月谈》)3、人社部：第二届职业技能大赛将于9月16-19日在天津举行。国家发改委：全国推动落实惠企政策涉及金额超2100亿元。四川将调整优化成都市落户政策，其他城市和县城全面取消落户限制。人才购房补助可用于首付款；深圳可售人才房申购条件放宽：单身年龄限制降至30岁；浙江义乌房产新政：安置房面积可换""房票""买商品房，加大“房票”使用力度 “房票”总额上限10亿元。南京、福州、青岛、惠州、中山、珠海、梅州、海南等超20个省市都明确可提取公积金作为首付款个税年度汇算今日开始。2022年国民总收入超119万亿元，人均GDP为85698元，可支配收入36883元。北京划贷款广告红线 ：北京未经同意不得发送贷款广告。优化消费体验、共促消费公平，中消协展示30家企业举措。苹果：iPhone、iPad、Mac部分机型的换电池服务将正式涨价截至当地周一收盘，特斯拉收涨5.5%，市值上升超340亿美元(约人民币2362亿元)，马斯克重夺世界首富宝座，其净资产总额为1871亿美元；4、三体红岸基地现实存在吗？科学家：中国天眼不召唤外星人。中国电科46所成功制备出我国首颗6英寸氧化镓单晶，达到国际最高水平我国首个兆瓦级铁-铬液流电池储能示范项目在内蒙古成功试运行，刷新该技术全球最大容量纪录2023世界人工智能大会拟定于7月6日至7月8日召开，主会场和展览继续设在上海世博中心和上海世博展览馆民进中央：加强我国人工智能领域伦理治理，推进法律法规建设。新加坡政府开发类ChatGPT系统帮公务员写报告，涉密信息除外；5、28日早，重庆九龙坡一重型吊车失控驶上人行道，致1名行人死亡7车受损，驾驶员已被控制，初步调查系刹车失灵；28日晚，四川甘孜州泸定县发生4.8级地震，震源深度8千米，成都震感微弱；北方麦区出现小麦枯黄死苗，专家：冻害黄苗面积较大，多年罕见。土耳其马拉蒂亚5.6级地震（6日南部强震的余震）已致2死140伤。6、台当局筹备动员16岁以上学生保乡，战时要投入救护及武器生产，家长老师呼吁不要制造恐慌美军核潜艇来到中国家门口，我军黄海演练震慑，朝X 发出战争警告。白宫要政府机构禁用TikTok，中方：美作为世界头号大国太不自信。美国白宫表态不会承认中国是俄罗斯和乌克兰两国之间的公正调解人；美国官方授权报告《台湾沦陷后的世界》朝X计划几年内实现农业生产根本变革，外媒：朝正在饥荒边缘徘徊；美日韩首次举行经济安全对话，讨论诸如量子、生物和太空等新兴和核心技术合作；还探讨半导体、电池和核心矿产资源供应链稳定问题德国、印度总理晤后表示赞成迅速完成印度和欧盟之间的贸易合作，并拟共造潜艇墨西哥爆发大规模抗议，反对有争议的选举机构改革。美国空军解除了北达科他州核导弹基地2名指挥官及其4名下属军官的职务，但并没说明具体原因；日本宣布对俄瓦格纳组织等21个团体实施禁运，对作为俄罗斯追加制裁措施；俄方：乌司令部下令炸毁大坝，为阻挡俄军进攻不惜淹没乌平民住宅；俄方称美国等西方国家有意在乌进行化武挑衅，同时将此归罪于俄罗斯；俄多个广播电台和电视台突然播""导弹袭击警告""，俄官方回应：电台和电视台的服务器遭攻击，其播放的内容""不属实""；圣彼得堡普尔科沃机场已恢复正常运营，此前因机场场附近出现""不明飞行物""被关闭；普京要求俄联邦安全局有效应对恐怖主义威胁，制止那些企图分裂俄社会的活动；普京签署法律：俄暂停履行《新削减战略武器条约》；克里姆林宫：愿就结束冲突谈判，但坚持对乌东四个地区的主权，新领地已是现实，不会妥协；7、男生进女寝被抓大喊“我爸是干部”？校方通报：该生父亲是省内工人。女子称遭83岁房东猥亵因其年龄大行拘不执行，警方：会再次核查；麻辣烫刺客？女子吐槽3人吃麻辣烫花175元，官方：已去现场调查；郑州60元一天“0室0厅1卫”民宿走红：步行到医院8分钟，住的大多是病人家属。安徽当涂县一中学488万招标现3600元插线板，厂家：单价200多可虚报成本。安徽当涂：已成立联合调查组；小学缩短至5年就能促进生育吗？媒体：养孩子不是种庄稼；广东韶关一幼儿园大量教师集体辞职，家长担忧！目前教学活动正常开展。梵音瑜伽老板回应欠薪跑路：停业整顿，欠的钱会用不同方式偿还。2022年全国网信系统累计清理违法和不良信息5430余万条。河南一区委副S记被妻子在政府工作群控诉出轨 称其不是第一次；香港警方翻千吨垃圾找名媛蔡天凤碎尸案证物：希望还死者及家人公道。（公众号：探索者）如果一块表走的不准，那它每一秒都是错的，但如果这块表停了，那它起码每天有两次是准的！一句话总结：“清醒的停留，胜过盲目的前行”心如镜，虽外景不断变化，镜面却不会转动，这就是一颗平常心，能够景转而心不转。 ",微博网页版,,,https://wx4.sinaimg.cn/orj360/7e468c12ly1hbk2kk38zcj215n0pf7dv.jpg,https://weibo.com/2118552594/MvdyWh18a,0,0,0,黄V认证,neutral,0.27070266008377075,0.45930546522140503,0.26999184489250183
4874402875310172,2023-03-01 08:47:30,周健工,https://weibo.com/1666430060?refer_flag=1001030103_,【美国式数字经济，ChatGPT 与台积电造芯的难处】硅谷的初创公司里写代码和要改变世界的，与工厂里拧螺丝和操作机器的，他们的表现有天壤之别。既然ChatGDP能写会画，文科考试成绩又好，高等教育可以多培养理工科人才和职业技能人才，文科生的活儿让ChatGDT干了吧。 O美国式数字经济，ChatGPT 与台积电造芯之难 ?,微博网页版,,,,https://weibo.com/1666430060/MvdyDmhpW,0,0,1,黄V认证,neutral,0.37008804082870483,0.38904234766960144,0.24086958169937134
4874383686896215,2023-03-01 07:31:30,小偶可,https://weibo.com/5156070561?refer_flag=1001030103_,偸迪奥墒κ迪奥墒Φ亩个重要消息         好消息，对于超话里的法考生来说，昨日发证的妈妈上班了，今年的法律资格考试一定大幅度超过去年通过，妈妈履新啊，你懂的。        坏消息，昨日bj律协的实习律师9151期执业申请考核，40人仅仅过了35人。是有考核以来历史上最低。目前北京有执业律师45867人，比去年多增加了11%，看起来要卡人了，律师太多了，没办法，没那么多案子。        下图的画，是chatGPT的作品。 2北京·润泽御府 ,实习律师超话,http://t.cn/8s3St2U,北京·润泽御府,https://wx3.sinaimg.cn/orj360/005CWluply1hbk0cg7puvj30v60v67cz.jpg,https://weibo.com/5156070561/Mvd3GsW1h,3,13,30,没有认证,negative,0.4959399402141571,0.30588141083717346,0.19817867875099182
4874380272730268,2023-03-01 07:18:30,钱局长本人,https://weibo.com/6609612161?refer_flag=1001030103_,【阿里研究院副院长谭崇钧：数字平台扩展创业就业新空间】近年来，数字平台的兴起推动了劳动力市场变革。数字平台帮助劳动者突破工作的时空界限，让工作变得随时随地，增加了工作的灵活性和选择性。由于平台的网络效应，劳动者获取信息的成本更低、效率更高，让供需两端的匹配更加高效精准。另外，数字平台的发展，带来了大量具有包容性的多元化就业机会，给残疾人、女性等群体带来更多的工作机会。充分就业一般是指在一定市场工资水平下，愿意就业的劳动者都能够就业的状况。数字平台在助力充分就业和高质量就业两个方面都发挥着重要作用。在助力充分就业方面。一是依托生态，打开创业就业空间，帮助大量的大学生、女性、脱贫人员获得就业创业机会。根据人民大学测算，2019年阿里巴巴商业生态共蕴含超过6000万个就业机会。在淘宝平台上创业的店主中，5.1%是高校应届毕业生。22.5%的残疾人商家将开网店作为自己的首份工作，他们中绝大部分认为开网店符合他们的身体状态。此外，平台还搭建全生态的专场招聘专场，助力充分就业。比如去年底，阿里巴巴陆续发起了“天猫双11招聘季”活动和针对残疾人发起的“助残逐梦”招聘活动，促使超过22.7万人通过招聘平台来问询岗位情况和投递简历。二是通过创新驱动，在新领域衍生了新职业，为就业打开了新方向。在助力高质量就业方面。一是帮助劳动者增加收入，并以多种方式探索权益保障新方法。二是不断发挥数字化能力，并在产教融合上大力投入，帮助劳动者提升职业技能，帮助他们更好就业、更好发展。在提升职业技能方面，瓴羊学堂为数字化人才提供了数字化培训、认证服务，目前培训商家超过100万，数据分析师考试通过人数超9万人，人工智能训练师通过人数超10万人。这些优秀的数字化人才更容易找到收入更好的工作。此外，针对职业院校教材陈旧、学用脱节等问题，阿里巴巴开设了橙点同学公益平台，提供包括阿里巴巴、合作院校、生态企业在内的课程体系，以公益形式免费向浙江26区县中高职学校为主的职业院校开放共享，推动职业教育均衡发展，并全力支持教师培训。在扩展创业就业新空间的过程中，我们也感受到一些挑战：一是劳动力市场供需错配，就业结构性矛盾仍然突出。表现在尖端数字技能人才、初级数字技能人才和跨界数字技能人才供不应求；二是新就业形态与传统劳动保障制度不相适应，新就业形态的权益保障缺乏系统性解决方案；三是随着ChatGPT等人工智能发展，更多岗位可能被替代。我们建议，不断完善职业技能培训体系，加快新职业认证，推动政企合作共建技能培训平台，以解决数字人才供需错配问题；通过推进平台灵活就业人员职业伤害保障试点，不断完善政策方案，帮助解决劳动者迫切的权益保障问题，同时通过政府主导、多方参与，共同研究提出系统性的劳动保障解决方案；为应对短期技术性失业，要持续为劳动者提供适应新岗位需要的教育及培训，提升劳动者素质和适应新岗位能力，同时大力弘扬企业家精神，鼓励创业创新，以创造更多新的就业机会。（经济日报记者 李丹整理）#钱局长谈创业# ,微博网页版,,,,https://weibo.com/6609612161/MvcYbbsgA,0,0,3,红V认证,neutral,0.18133188784122467,0.5302929878234863,0.28837519884109497
