mid,publish_time,user_name,user_link,content,source,location_url,location_name,image_urls,weibo_link,forward_num,comment_num,like_num,verify_typ,sentiment,neg_prob,neu_prob,pos_prob
4894451191776545,2023-04-25 16:32,·甜莓果酱·,https://weibo.com/5604199695?refer_flag=1001030103_,#ChatGPT在会计考试中不如人类#上次用它做了道CPA题做错了，但是答题思路有理有据完全看不出是编的 ​,,,,,https://weibo.com/5604199695/MDD6D7s9X,0,0,0,没有认证,negative,0.5744444131851196,0.32532182335853577,0.10023385286331177
4894418479876033,2023-04-25 14:22,未登峰读书会,https://weibo.com/3303042560?refer_flag=1001030103_,发布了头条文章：《百度答题项目，借助chatgpt自动化躺赚，一个月一个号躺赚3000块》  #未登峰读书会# #未登峰方法# #流量## 晨迎山商学院## 网赚项目#   ​​​ O百度答题项目，借助chatgpt自动化躺赚，一个月一个号躺赚3000块 ​,微博 weibo.com,,,,https://weibo.com/3303042560/MDCfRFrcR,0,0,0,没有认证,neutral,0.18163065612316132,0.6035271883010864,0.21484212577342987
4894299819344212,2023-04-25 06:31,封智勇老师,https://weibo.com/2111872727?refer_flag=1001030103_,科创晚报 2023-04-23 星期日1、德邦入伙“京东生态圈”一年，规模效应仍待提高德邦股份4月20日晚间发布的财报显示，2022年，该公司实现营业收入313.92亿元，同比增长0.1%；实现归属于上市公司股东的净利润为6.49亿元，同比增长339.08%。2022年是德邦股份的关键一年，京东物流完成对德邦物流的收购。根据京东物流披露的数据，2022年7月26日至12月31日期间，德邦物流为京东物流贡献收入为144亿元。（界面新闻）2、微软总裁称中国将是ChatGPT主要对手#微软总裁布拉德・史密斯（Brad Smith）接受采访时表示，中国的研究机构和企业将成为ChatGPT的重要竞争者。史密斯说，中国在生成式人工智能的发展方面不会落后于美国科技巨头。生成式人工智能是一种能够生成文本和图像等内容的技术，这项技术在商业、艺术、教育和医疗等领域有着巨大的潜力，但也引发了一些担忧，比如它可能会取代许多工作、传播错误信息、侵犯版权、泄露隐私和敏感信息等。（IT之家）3、#达利欧称钱够用就好##达利欧称不能忽视赚钱#达利欧表示，年轻人会低估或高估金钱的重要性。如果他们低估金钱因素，走到人生后半程时，比如需要养家的时候，可能就会遇到困难。他们也可能高估金钱因素，很多人习惯存钱，却看不到拥有金钱的目的是什么。金钱自身没有价值，唯一重要的是金钱能带给你的东西。所以年轻人可以想想自己需要什么。对于我来说，拥有有意义的工作和人际关系、喜欢自己的工作、能赚到够用的钱，这就是最好的状态。（新浪财经）4、丰田社长称不会一举将重心转移到纯电动汽车4月22日，据共同社消息，丰田汽车社长佐藤恒治日前接受各家媒体采访，对实现到2035年在全球销售的新车二氧化碳排放量较2019年削减50%以上这一目标表达强烈决心。他指出：“削减二氧化碳最为重要，而纯电动汽车（EV）如何发展是手段问题。”佐藤恒治称，从能源安全的角度出发，不会一举将重心转移到纯电动汽车，而是维持视各国家和地区特点也提供混合动力车（HV）、燃料电池车（FCV）等多种选项的“全方位战略”。他表示，中长期看好纯电动汽车和储氢性能卓越的氢能汽车，但眼下“将寻找现实可行且推动有条不紊过渡的最佳混合办法”。（界面新闻）5、华龙航空2022年温室气体减排超过20%4月23日，新京报贝壳财经记者获悉，亚太地区最大的公务机公司华龙航空发布了年度温室气体排放报告。2022年，华龙航空全年温室气体排放为24997.06吨，相较2021年降低20.93%，人均排放等比降低31.6%，这是自华龙航空宣布碳中和规划后取得的重要成果，将积极影响和加速公务航空业对于节能减排的研究和探索。（新京报）6、平价酸菜鱼品牌“鱼你在一起”逆市增长，疫情中开店超1400家4月17日，酸菜鱼快餐品牌“鱼你在一起”对外宣布，目前品牌在营门店数量达1651家，接下来将加速海外拓店。从官网来看，该品牌专注于酸菜鱼快餐，招牌单品包括热呛酸菜鱼、青花椒酸菜鱼、老坛酸菜鱼等，并提供米饭和小吃等。在小红书等社交平台上，关于它的讨论主要围绕“性价比高”“人均30-40元”“平价酸菜鱼”等。（界面新闻）7、苹果公司拟推出iPhone日记应用，在健康技术市场扩大布局苹果公司这款日记应用命名为“侏罗纪”（Jurassic）。根据文件对该应用软件的描述，这款程序旨在帮助用户记录他们日常生活。根据文件内容，“侏罗纪”应用程序将分析用户的行为，以确定用户典型的一天生活是什么样的，比如用户相较于去别的地方会在家里打发多少时间，以及用户生活的某一天里是否包括一些不符合惯常习惯的事情。（界面新闻）8、果壳CEO姬十三注册成立创投基金“未来光锥”果壳创始人兼CEO嵇晓华（姬十三）已经发起一支新基金——未来光锥前沿科技基金。该基金由果壳发起，姬十三担任基金创始合伙人，目前已正式完成一期人民币基金大约1亿元人民币的募集，将专注于前沿科技驱动早期项目的股权投资。（界面新闻）9、新华三与复旦大学微电子学院达成战略合作4月21日，复旦大学微电子学院与紫光股份旗下新华三集团签署战略合作备忘录。未来，双方将在科研合作与技术攻关、平台建设与成果转化、人才培养与基地建设等方面展开合作。（界面新闻）10、京东健康皮肤医院正式上线 系国内首个皮肤互联网医院4月22日，京东健康皮肤医院发布会在北京召开。京东健康皮肤医院正式上线，这将是国内首个皮肤互联网医院。在互联网医疗行业度过初级阶段，正在医疗体系中发挥越来越重要价值的当下，如何提升服务质量、深挖服务场景，切实解决患者的问题、满足用户的差异化需求，是每个互联网医疗参与方的必答题。（新京报）11、超九成中国受访者考虑购买纯电动汽车4月21日，普华永道发布了《2023年数字化汽车报告》，内容显示，相较美国和德国消费者欢迎汽油车和插电式混合动力汽车，中国消费者更偏爱纯电动汽车，超过90%的受访者考虑购买纯电动汽车。同样，在对比德国和美国消费者对自动驾驶接受程度很低的情况，中国消费者持更开放态度。（界面新闻）12、五年磨一剑，喜马拉雅423听书节成就全民阅读4月23日，第28个世界读书日。喜马拉雅423听书节走到了第六年，今年喜马拉雅开启了“春日种书计划”献礼全民阅读。随着领读人计划上线，《哈利波特》1-7、《郭论4·人间道》、《甄嬛传》、《暗黑者》、《爱情而已》、《无敌剑域》、《蒋勋系列》、《人生》、《从零开始的女性主义》等重磅有声剧、有声图书、课程内容、播客话题得到精品化呈现，丰盛的声音盛宴拉开帷幕。（界面新闻）阿甘顿悟：功成而弗居。夫惟弗居，是以不去 ,微博网页版,,,,https://weibo.com/2111872727/MDzatDcR6,0,0,0,黄V认证,neutral,0.2398618906736374,0.5382519960403442,0.2218860387802124
4893378498008007,2023-04-22 17:30,小梁今天晚睡了吗,https://weibo.com/7746882840?refer_flag=1001030103_,何运晨 23.4.22 星期六 （多动图预警）极限扬州行结束啦！2.19-4.22两个月的专八复习终于结束了，可以好好休息一下了，下面就是文职的面试，没几天又要放五一假和小兮去上海啦！开心开心！上午的专八大概复盘一下吧：1.听力ML整体难度我觉得还好，用铅笔轻轻直接在答题卡上写比在草稿纸上写准确性高一些，话题是关于metaphor的对话是gap year，怎么说感觉听得懂可是选项不知道该怎么选可恨的是，听力超时5分钟，导致阅读时间变短2.阅读难度我都无法评价，因为时间真的很赶。第一篇关于sugar tax，第二篇记不太清了，第三篇好像讲妻子画画什么的，做到第三篇的时候真的是快速浏览盲选答案，好在答完了，简答也写满了3.翻译翻译是关于传统文化，个人觉得难度还好，没有翻译不出来的4.改错根据1删1增8改原则，写满了没空着，话题是multilingual5.作文翻译改错写的快就偷偷提前列了作文的提纲。这话题也是没想到，昨天晚上复习了好久的躺平/ChatGPT没考，考了个游泳和大学毕业感觉字数都没写够写得稀烂昨天晚上没睡好，早上整个人又酸软的发抖，紧急干了半瓶红牛，怎么说呢，这专八我是真的不想再见也不会再见了👋趁着到校早看了看学校，也没有什么变化，扬大酸奶出了新口味，回去尝尝（东关街卖的居然比学校贵）下午和妈妈去了东关街，虽然上大学的时候已经逛过很多次了，不得不说苏浙菜真的很不错，扬州炒饭，大煮干丝，狮子头，蟹黄汤包蛮累的，过分的是居然还发现有人稻我浩，我这么个小透明稻我干嘛回家啦回家啦，最近真的辛苦我自己了，休息休息准备开启下一阶段的奋斗啦！辛苦监工！ （也欢迎大家到扬州来玩） 2扬州 ,何运晨超话,http://t.cn/R2Wx0aF,扬州,https://wx3.sinaimg.cn/orj360/008sh87ely1hd8lsthemjj30u0140gvy.jpg https://wx2.sinaimg.cn/orj360/008sh87ely1hd8lsv3jsqj30u0140wut.jpg https://wx2.sinaimg.cn/orj360/008sh87ely1hd8lswdbimj31400u07k0.jpg https://wx4.sinaimg.cn/orj360/008sh87ely1hd8lsy4i11j31400u04e0.jpg https://wx2.sinaimg.cn/orj360/008sh87ely1hd8lszxdhmj31400u0n8v.jpg https://wx2.sinaimg.cn/orj360/008sh87ely1hd8lt0z8m8j30u0140qfd.jpg https://wx4.sinaimg.cn/orj360/008sh87ely1hd8lt2257lj31400u0gx0.jpg https://wx2.sinaimg.cn/orj360/008sh87ely1hd8lt3d596j30u0140dxw.jpg https://wx1.sinaimg.cn/orj360/008sh87ely1hd8lt4vv8jj30u0140k8l.jpg,https://weibo.com/7746882840/MDbctxBfp,0,0,1,没有认证,neutral,0.2664167284965515,0.4359533488750458,0.2976299524307251
4892974716028043,2023-04-21 14:45,天狼作手,https://weibo.com/1895684102?refer_flag=1001030103_,美国教育技术上市公司Chegg 宣布推出CheggMate AI 辅助学习平台，接入了OpenAI 最新GPT-4 模型。公司结合 Chegg 积累的教育领域高质量、专有数据集和GPT-4 领先的AI 能力，开发了AI 对话式学习助手CheggMate。根据公司官网，AI 学习助手的主要功能包括：驱动性方案（模拟老师和学生进行1V1 答疑，学生可以选择喜爱的教学风格的AI 老师）、个性化学习（根据学生的答题风格、学习进度等提供个性化的评估和配套练习测试）、适应性辅导（AI 老师能够适时调整教学方案，满足学生学习需求）、即时性反馈（通过图表、对话等方式提供即时反馈）。根据路透社，CEO Dan Rosensweig 表示，软件将以ChatGPT 等通用模型/工具无法做到的方式进行个性化练习测试和指导学习，并将在下个月免费提供用户使用。 ,微博网页版,,,,https://weibo.com/1895684102/MD0Hdpiav,1,0,0,黄V认证,neutral,0.06683450937271118,0.6363109946250916,0.29685452580451965
4892688912745723,2023-04-20 19:50,香港文匯網,https://weibo.com/2632236847?refer_flag=1001030103_,【ChatGPT考DSE　一分钟获5级佳绩】一年一度的中学文凭试（DSE）在21日开考，香港文汇报针对主要以文字答题的通识科和中史科考试，让ChatGPT作答2022年两份考卷的选答题，并分别邀得本港资深教育界人士向答案进行评分。结果显示，ChatGPT在不足一分钟时间内，通识科能取得足够升读大学的3级成绩，而中史科考试更获评5级佳绩！OChatGPT考DSE　一分鐘獲5級佳績 L香港文匯網的微博视频 ,微博视频号,,,,https://weibo.com/2632236847/MCTgfbwhR,0,1,3,蓝V认证,neutral,0.220330610871315,0.475464791059494,0.3042046129703522
4892445039394879,2023-04-20 03:40,T雲中渊,https://weibo.com/5455425942?refer_flag=1001030103_,20230420答题时间一一求阴影面积​前几日微博上刷到一个小学五年级几何题，题意大致是“一个边长4cm正方形中，以其中一个角为圆心、边长为半径画1/4圆与以不相邻边长的中点为圆心、边长为直径画半圆相交，求解1/4圆与半圆相交阴影部分的面积？（如图一）”​为证明我的数学能力与小学五年级基本相当，便尝试解题。由圆的面积公式S圆=兀r＾2可计算得出，图中1/4圆面积=2倍半圆面积，然后就没有然后了；换个思路，想象将1/4圆与半圆各向左右展开，得到一个16*4的长方形与各分左右的1/4圆与半圆，又没然后了；仔细观察图一，正方形扣除1/4圆的部分与正方形扣除半圆的部分之后，正是阴影部分的面积，于是想到用正方形面积减去上述部分，得4*4-(4*4-(3.14*4＾2)/4)-(4*4-(3.14*2＾2)/2）=2.84平方cm，自以为解出阴影面积。​至晚将入睡前，忽然感到甚不踏实，于是再次调出图一，阴影面积仿佛一条跃出水面后向水平位跃下的鱼身，它左右摆动鱼尾，溅了我一脸水花。我脑中映出遴遴水面，那波光刺痛着我的眼，那摆动的鱼尾似向我划出一个个叉。再细察图一，如按日间的方法，分别扣除1/4圆与半圆的部分，即鱼尾部分重叠，若此计算的鱼身面积则少了一鱼尾部分。​睡意顿去，望图欲穿，反复琢磨，亦是无可奈何！在岁月的单行线上，却不经意间因五年级的一道坎跌摔一跤，在迷茫中张望，青春却是不再！三个搜索引擎，必有我师！便用​百度、夸克求解，得出的答案不一，甚至有用列方程求解，或用微积分求解，直到这时盼望着能向chatGPT提问，以便能捉住鱼身。​便是由那一点未曾褪色的求知欲为圆心，以不再拥有的青春为半径，经由许多错误却坚持的弧，终是找到如图二的答案，终是能在睡梦中向青春的方向奔去，去捉那一条跃出时光的鱼。 ,HUAWEI Mate 20 Pro,,,https://wx3.sinaimg.cn/orj360/005Xcpv0ly1hd5mnv1x3hj30ic0m4n0a.jpg https://wx4.sinaimg.cn/thumb150/005Xcpv0ly1hd5mnvj8a5j31130kwh1t.jpg https://wx3.sinaimg.cn/thumb150/005Xcpv0ly1hd5mnvu2pgj31t00u043y.jpg,https://weibo.com/5455425942/MCMUTDq2j,0,0,0,没有认证,neutral,0.2335910201072693,0.46763157844543457,0.29877743124961853
4892367171363771,2023-04-19 22:31,省委小样,https://weibo.com/5855525504?refer_flag=1001030103_,其实大部分热点，其呈现的事件不同，但答题的本质相同。比如ChatGpt话题，是不是和前两年的人工智能、AI一样，把主体换成ChatGpt，就是新的面试题目，但其分析原因，影响，对策等，都一样了，这也是涂言硕语面试热点不写这个话题的原因。再比如：消费刺客话题，最近的一盒纸巾5元钱，西湖划船刺客，是不是和之前的6根面20元，天价大虾等等话题一样，只是主体不同，其背后的原因，危害，对策是不是都一样的呢？还有什么，好政策，坏政策等等，只是表述的主体不同，呈现的答案不同，但是其分析的角度，答题的逻辑，是不是完全一致呢？这就需要大家要学会答一道题，解决一类的。这也是大多数机构说的练母题的关键。当然，也要防止套路化模板化，这里的套路化模板化就是万能化，不是说要盲目创新，避免之前的分析角度，答题框架，而且让你们在这些分析角度和答题框架中就题论题，比如，遇到题是加大宣传，这是你要说如何加大宣传，比如：可以说：为什么要宣传，通过那种形式宣传什么，达到什么目的等等，这种切合题目的表述。#陕西省考# ,微博网页版,,,,https://weibo.com/5855525504/MCKTj5IMj,1,3,2,黄V认证,neutral,0.2968214452266693,0.5274503827095032,0.1757282167673111
4892263370722688,2023-04-19 15:39,华夏时报,https://weibo.com/1838672663?refer_flag=1001030103_,【“沾光”ChatGPT股价遭热炒 云从科技业绩难题待解】盈利难本来是AI行业共存的难题，但经过前两年疫情等因素的影响，如何实现持续增长也成为AI企业的一个必答题。4月17日，云从科技发布的2022年年报显示，去年其5.26亿元的营收同比下降51.06%；归属净亏损则同比扩大37.5%至8.69亿元。相比同样处在疫情之时的2021年，云从科技的业绩在去年受到的负面影响更强烈。2021年，云从科技实现营收同比增长以及归属净亏损收窄。不过，在资本市场云从科技受到投资者热捧。作为ChatGPT概念股，云从科技股价今年以来持续走高，自今年年初的15元左右涨至4月4日61.8元的上市以来最高点，今年以来云从科技股价涨幅已接近180%。截至4月19日记者发稿时，云从科技股价在43元上下徘徊，这较4月4日其达到的52周最高点跌30%。 O“沾光”ChatGPT股价遭热炒 云从科技业绩难题待解 ,微博 weibo.com,,,,https://weibo.com/1838672663/MCIbT320g,0,0,0,蓝V认证,neutral,0.3389795124530792,0.48223793506622314,0.1787826269865036
4891552234609038,2023-04-17 16:33,夏日之阳新闻传播考研,https://weibo.com/3321496530?refer_flag=1001030103_,抽奖福利 | 新传考研界的第一笔记《圣典笔记》大抽奖！这两天24各个新生群和二战群炸了。竟然为了解圣典笔记深夜消息一直999+。有些人在群里表面按兵不动，结果都私下找我购买。看来有群有组织才是获得最新消息和笔记的第一步。插一句，还有要进院校群吗？群里依旧会发各种资料和笔记，加我微信banxiakaoyan008或者banxiakaoyan888，我直接拉你进群。我这两天看讨论最多的就是笔记。你是不是想要一本“好背诵”“好理解”“特别全”“考题就出在里面”的笔记？ 🧡这不就来了。拥有圣典你就拥有了什么？1.所有新传知识点，融为一体，按照最理想的新传框架组织起来，成就一本笔记。2.它按照“分条法”“提字法”撰写而成，易于背诵。3.它有极为详尽的解析，每个之前懵懵懂懂的知识点，看完圣典，你不仅深入了解，而且可以放进框架体系中。4.它还教你如何答题。“四问法”“答题矩阵”“全面框架梳理”，有了它，你不需要任何其他劣质笔记，就能考上新传。5.它不厚，200来页，是正常辅导教材的厚度。但它真的，很精华。你找得到的、找不到的所有参考书上的知识点，全部都可以找到。13年来，它被称为新传第一笔记，主打教你如何从110考到130。报考名校的学生人手一本。今年数名考央民420+分的同学使用了我们的圣典或辅导班成功上岸。这里戳圣典试读：圣典笔记不仅有词条，针对三跨考生难懂的词条，圣典笔记还做了清晰的解读。对于特别难的部分，比如研究方法，圣典笔记的词条解读比甚至到达了1:4，可谓知无不言。而且今年半夏的《圣典》在内容上，师哥做了大规模的调整和更新。连最新的热点都已涵盖。甚至包括对ChatGPT的解析，以及23年全部高校考察的重点真题涉及的知识点。不看白不看啊。✨它可是针对院校的！PS：全程班的童鞋，圣典是免费寄送的哦～🔆半夏24年《圣典》价格一定是最具性价比的，今年的圣典，我们将分专业售卖：一本119，两本199，三本269，四本339，五本399，六本459，七本499。赠送院校真题（无答案）包括了科目版辅导书、院校特殊知识点辅导书！🌱抽奖方式🌱   🧡【转发＋评论+赞】一等奖：揪一位宝子送上院校针对性《圣典笔记》（价值499+元）二等奖：揪三位宝子送院校针对性《圣典笔记》50元优惠券 🧡开奖人数: 锦鲤4名  🧡开奖时间:  4月24日快来冲冲冲！新传考研 🔹 #新闻传播学考研#🔹 #新闻与传播# 🔹 #24考研# O抽奖详情 🔹中传考研 🔹 中央民族大学 ,新传考研超话,,,https://wx2.sinaimg.cn/orj360/c5fa03d2ly1hd2s4bzprtj20u00l8q48.jpg https://wx2.sinaimg.cn/orj360/c5fa03d2ly1hd2s4ec6bqj20p00an0uc.jpg https://wx4.sinaimg.cn/orj360/c5fa03d2ly1hd2s4bz9d0j20rg14040c.jpg https://wx3.sinaimg.cn/thumb150/c5fa03d2ly1hd2sdbyngpj20is2bin91.jpg https://wx4.sinaimg.cn/thumb150/c5fa03d2ly1hd2sdc8f9pj20it39panh.jpg https://wx4.sinaimg.cn/thumb150/c5fa03d2ly1hd2sg7qxp7j20pq23ze20.jpg,https://weibo.com/3321496530/MCpGTjl1k,53,66,65,黄V认证,neutral,0.26259487867355347,0.4679807722568512,0.26942431926727295
4891530576528051,2023-04-17 15:07,Li星月的欢喜,https://weibo.com/7580536464?refer_flag=1001030103_,刷到老阳的奇妙电波讲到关于对chatgpt 的心智测试Theory of Mind的一个经典的问题，讲述两个人在不同时间把猫放到了不同的地方，问他们各自是怎么想的。其中chatgpt不仅成功的回答出了答题人对于测试中提到的两个人的心理活动，有意思的是chatgpt也回答出了猫的心理活动，盒子的心理活动还有篮子的心理活动。这真的挺有意思的，我感觉chatgpt看待they这个单词明显的要比人类复杂的多，这就可能是算是一种，心智的表现。其实我并不会因此而感到害怕，相反的，我认为chatgpt的那种超越人类的多角度思考会帮助人类更接近存在的真相，宇宙的真相。毁灭什么的，讲真地球上人类毁灭人类的例子太多了，所以毁灭到底有什么值得害怕的呢？人生不过百年，我更愿意相信chatgpt可以给人类带来更多的可能性而不是毁灭人类。马斯克不是喜欢火星么，也许不超过20年，我们这代90后可以在语言模型的帮助下就可以很快的实现火星商业旅行的计划了呢 怕什么，停什么训练，练起来好么？ #研究称chatgpt背后模型具有人类心智# ,iPhone 14 Pro Max,,,https://wx1.sinaimg.cn/orj360/008h19Pagy1hd2pmzvt3pj30zu0g9goi.jpg,https://weibo.com/7580536464/MCp7Xrof9,0,0,1,没有认证,neutral,0.29336169362068176,0.5317241549491882,0.17491422593593597
4891491019784365,2023-04-17 12:30,半月谈公考,https://weibo.com/3180701235?refer_flag=1001030103_,以前看热搜觉得好笑，现在看热搜觉得好慌——很多小伙伴公考进面的喜悦，逐渐被面试出题人的反应速度冲淡。这些年的考试，考官越来越喜欢拿着新鲜热乎的新闻问考生怎么看，考生从不知道从何说起，到不知所云，再到几度崩溃，最后答出来的比ChatGPT文本还像AI，离了个大谱。其实，这届出卷人的反套路从未停止，“热搜话题成为面试题”也是屡见不鲜。但“生活在路由器上”的年轻人们，往往是“吃瓜一时爽，答题无所讲”。来，谈哥教你如何建立答题话术，把话题吃瓜的福尔摩斯式的缜密思路，转化到对面试答题的解读上来。#公考# #公考面试# ,微博网页版,,,https://wx2.sinaimg.cn/orj360/bd95a633ly1hd2izpmi56j20p018gk1k.jpg https://wx4.sinaimg.cn/orj360/bd95a633ly1hd2izrvf6uj20p018g489.jpg https://wx4.sinaimg.cn/orj360/bd95a633ly1hd2iztbtr5j20p018g48k.jpg https://wx2.sinaimg.cn/orj360/bd95a633ly1hd2izv1qkrj20p018gn7n.jpg,https://weibo.com/3180701235/MCo69F3ml,4,0,7,蓝V认证,neutral,0.38225969672203064,0.39574599266052246,0.2219942957162857
4890918068946588,2023-04-15 22:33,夏日之阳新闻传播考研,https://weibo.com/3321496530?refer_flag=1001030103_,重磅！全国最强新传笔记「食用指南」，这样用圣典才能事半功倍~24年考研预备役已经打响。我们的镇店之宝·圣典还会远吗！这次，在内容上，师哥做了大规模的调整和更新。最新的热点都已涵盖。甚至包括对ChatGPT的解析，以及23年全部高校考察的重点真题涉及的知识点。那么在正式使用前，如何能够最大化《圣典》的作用呢？让我们一起来看下师哥的使用指南吧~在开始之前，这里先强调一下看圣典的两个基本原则。关键词：两个基本原则1.先看一遍基础书目，再看圣典。必须把新闻理论基础书目（新闻学概论/新闻理论十讲）和传播理论基础书目（传播学教程/传播学基础）和网络传播学各看一本。2.要把圣典上的每部分知识，都变成自己的东西。只要打开圣典，就要认真学习，不要沉浸于走马观花看了一遍的自我满足。好了，记住上面两个基本原则，我们正式进入圣典使用方法的细节部分啦~千万别小看目录用好检索功能+用好背诵功能第一，用好检索功能碰到不会的知识点，可以在目录上进行定位，直接翻到对应的地方。提高效率，对知识能够做到随用随取~别小看翻书浪费的时间，考研的时间也像海绵里的水，需要不断挤出来~咱们主打就是一个“精准定位”！传播学《圣典》目录一览👇网络传播学《圣典》目录一览👇第二，用好背诵功能。其实，目录除了它本身自带的检索功能，还有一个隐藏功能等着大家去发掘，那就是它作为“第二考纲”的隐藏功能。学校官方给的考纲，大多比较基础，那咱们圣典的目录，就是加入了热点在内的更为深入的考纲。每天晚上，把当天看过的圣典内容，对着目录进行回忆，查缺补漏、由点入面。一天天的积累下来，准研究生就是你！序言部分看2+n遍开篇第一部分 序言·思维对于任何书目来说，序言都是作者给读者的一些交代和叮嘱，其中包括但不限于使用方法之类的干货。师哥也一样。用整整13页的篇幅来给出一些干货，时时谨记，常常回顾，才算没有辜负师哥的一番苦心，而你也必将比没有看过这部分的同学，多出很多效率和自信。师哥一直相信，如果你真的花时间把序言部分好好吸收消化，一定会重视如何搭建答题思维，而不是生搬硬套。第一节，我们告诉大家知识点的结构；第二节，我们告诉大家导师想要的元模板。第三节，我们就要彻底打穿二者的隔阂，告诉大家如何学习，才能把多杂散匿的知识点聚沙成塔、笼溪成河，构建出答题的巨大框架来。努力理解师哥的逻辑理解为“主”+发散为“辅”看的时候，一定要以理解为主。就是当你看完一个知识点或者一段话，你要清楚的认识到，这个知识点或者这段话，是怎么来的，可以用在哪里，怎样能加入一些自己的发散。第一遍看圣典，不求你能够进行大篇幅的记忆，你看中的应该是自己的理解。只有真正理解了，这几本厚厚的书，才能成为你自己的东西，才算没有白看。认真看小字部分解读这可是精华所在！在每一个知识点讲解之后，都附带了一部分的小字。如果说前面的理论或者知识点本身，是你在名词解释或者简答中要呈现在试卷上的部分，那后面的小字部分，就是帮助你进行理解，并且帮你在论述或者分析题中更好的将知识点进行融入和串联。So，小字部分不可小觑，毕竟我们前面强调了多遍，理解为王，理解才能帮你真正拿到高分。相似概念对比分类后比对记忆，更加清晰在知识点学习过程中，你会遇到超多很相似的知识点，比如，议程设置、框架理论、拟态环境，傻傻分不清……这时候，一定要把这些知识点进行归类，比对记忆，会更加有效和清晰。当然今年的圣典我们专门有带读群，每天都会有师姐带读，并且提出思考题，同大家进行讨论，并且会作出点评。拿到圣典的同学赶快加群哦~关于圣典背诵背诵前要做到认真理解一遍大家非常关心的一个问题，就是圣典应该从什么时候开始背。这里给大家一个标准，就是基本进入7月份，大家就可以进行第一遍背诵了。但是在背诵之前，有一个硬性要求，就是你认真的理解过一遍圣典了。在背诵时，要做好规划，时间计划要尽可能的细化，不要只是“七月份前半个月背完第几章”这个样子，具体到每一天，当天不完成，不睡觉。（决心是要有滴）准备活页纸随学随记更有助于加深记忆在看圣典时，手边一定要放上纸笔，把疑问和思考随时记下来，进行统一的查阅和答疑。然后夹在圣典的对应部分，方便之后背诵的时候一起进行加深记忆。圣典的答疑群，一定要进！里面有专门的师哥师姐进行全方面答疑，解决你对知识点的任何疑问。如果答疑时要用到手机，要记住一条原则，不要每个疑问都拿起手机。因为可能你的手还没伸向百度谷歌，就已经伸向了微博热搜，伸向了B站……重磅福利以上就是圣典的七条「食用指南」，希望大家能够认真读完，让手中的圣典，发挥它的最大价值~其他同学如果需要可以在新传考研小破网【新传de乌托邦】获取师哥为大家提供的试读章节福利~（是批判学派重法兰克福学派的知识点）【新传de乌托邦】链接：点击24考研--圣典试读即可阅读！新传考研中传考研#24考研# ,微博网页版,,,https://wx4.sinaimg.cn/orj360/c5fa03d2ly1hd0ragqddoj20p00antgy.jpg,https://weibo.com/3321496530/MC9c2BxpO,0,0,2,黄V认证,neutral,0.23793357610702515,0.48434340953826904,0.2777229845523834
