mid,publish_time,user_name,user_link,content,source,location_url,location_name,image_urls,weibo_link,forward_num,comment_num,like_num,verify_typ,sentiment,neg_prob,neu_prob,pos_prob
4897689856118526,2023-05-04 15:01,会玩君wpgmedia,https://weibo.com/7082773862?refer_flag=1001030103_,美国“作业帮”承认chatGPT影响 股价随后暴跌48%据《金融时报》报道，当地时间5月1日，美国在线教育公司Chegg的CEO在财报电话会上称，ChatGPT正在损害其业务增长。首席执行官Dan Rosenweig表示，自3月份以来学生对ChatGPT的兴趣显著上升，这对新客户增长率产生了影响。Chegg的承认表示着，首次有公司承认，其财务状况因生成式人工智能的进步而受到打击。Chegg的数据库是大学生用来查找作业和答案的“利器”，学生每个月只需支付15美元的服务费就可以得到完整题库。Chegg预计的二季度收益大幅低于分析师普遍预测，主要原因为学生对chatGPT兴趣大增，导致Chegg被分流，学生不再需要Chegg获取相关学习资料。消息传出后，截至5月2日收盘Chegg股价闪崩48.41%。一众欧美教育股也被带崩。 ,微博网页版,,,https://wx4.sinaimg.cn/orj360/007JkB26ly1hdmd0soi77j30fa0ji0ty.jpg https://wx1.sinaimg.cn/orj360/007JkB26ly1hdmd0ssqe1j30fa0hnaaz.jpg https://wx2.sinaimg.cn/orj360/007JkB26ly1hdmd0sxut1j30fa069wes.jpg,https://weibo.com/7082773862/MEZmhpFHU,0,0,0,没有认证,neutral,0.4393654465675354,0.45693349838256836,0.1037011370062828
4897676648777643,2023-05-04 14:09,是李小壮,https://weibo.com/6485947926?refer_flag=1001030103_,chatgpt牛逼！虽然第一次用但是各大搜题作业软件都搜不出来的题能搜出来也很不错了！虽然不确定答案对不对但是好高科技的样子找个时间研究一点点皮毛也行 ​,nova 9 精彩由我摄定,,,https://wx1.sinaimg.cn/orj360/0074Wnlkgy1hdmbglvxpnj30u01t0qai.jpg,https://weibo.com/6485947926/MEZ0YAPsT,0,4,0,没有认证,positive,0.20951834321022034,0.2392009198665619,0.5512807965278625
4897601750829981,2023-05-04 09:11,猎豹出击187,https://weibo.com/5087686363?refer_flag=1001030103_,热点题材挖掘1、美联储如期加息25个基点 暗示此后暂停行动点评：美联储宣布加息25个基点，将联邦基金利率目标区间上调至5%-5.25%，符合预期。这已经是美联储连续第10次加息，累计加息幅度达500个基点。美联储FO­MC声明删除了此前暗示未来还会加息的措辞，称货币政策更紧缩的程度程度取决于经济状况，加息如期进行，但全球股市收跌，对今天A股形成较大压力。2、特斯拉全球大涨价！国内上涨2000元 网友大呼看不懂点评：特斯拉新一轮全球大涨价，正式开启！据特斯拉中国官网，目前特斯拉Model 3、Y车型全线涨价2000元。在涨价后，特斯拉Model 3售价涨至23.19万元，Model Y售价涨至26.39万元，特斯拉降价有利于停止价格战，由于之前价格一直在跌，所以形成了负反馈，但现在开始升价，有利于订单快速增加，汽车板块也有望企稳。3、AI又要凉？七国集团部长同意采取“基于风险”的监管点评：ChatGPT再现重磅利空。据路透社消息，七国集团数字部长周日同意对人工智能采取“基于风险”的监管，因为欧洲立法者急于引入人工智能法案以对 ChatGPT 等新兴工具执行规则。虽然部长们认识到“实现可信人工智能的共同愿景和目标的政策工具可能因七国集团成员而异”，但该协议为主要国家如何在隐私问题和安全风险下管理人工智能设定了红线，节日AI满屏都是利空，高位票注意风险，可留意大幅下跌并且企稳的核心票。4、神似2013年“移动互联网+”行情！以史为鉴AI+中期上行趋势不改点评：广发证券表示，以史为鉴，本轮“AI+”与13年的“移动互联网+”十分类似，基于 “技术革新引发场景革命、内外催化剂加持、海外宏观环境、国内宏观环境、股市流动性”五大相似点，本轮“AI+”与13年的“移动互联网+”十分类似。参考13年经验，成交拥挤度是首次调整的催化剂，行情波动增大但回调幅度并不大，随着本轮“AI+”的第一波上涨因交易拥挤波动加大但中期趋势未变，这是通用技术创新向资本市场映射的新一轮科技牛市起点，机构观点没变，一致看好A股处于牛市周期，TMT板块大方向上行。5、美半导体协会总裁：中国是我们最大的市场 我们不能缺席点评：据彭博社3日报道，美国半导体行业协会称，尽管美国政府存在所谓“国家安全”方面的顾虑，但美国半导体公司仍希望进入中国市场。“（中国）是我们最大的市场，我们不是唯一提出这一主张的行业，”美国半导体行业协会总裁兼首席执行官约翰·纽菲尔在接受彭博社采访时称，“我们的观点是，我们不能缺席中国市场” ，之前半导体下跌只要因为老美极限施压，但机构表示不会跟进，对半导体企稳有积极作用。图片今日重大公告利好1、比Y迪：一季度净利润41.3亿元 同比增长411%2、赛微D子：长期为客户提供硅光子芯片的MEMS工艺开发与晶圆制造服务3、润泽K技：公司已经开始批量交付液冷机柜 将加快推进高密机柜等的应用4、天音K股：一季度净利润6037万元 同比增长630.35%5、天齐L业：一季度净利润48.75亿元 同比增长46.49%利空：1、赛L斯：一季度净利亏损6.25亿元2、盛屯K业：一季度净利润3247.24万元 同比下降91.33%3、广汽J团：一季度净利同比降48.89%4、凯盛X能：一季度净利润同比下降88.89%5、东方T信：拟减持博创科技不超过1%股份图片游资龙虎榜图片游资出乎意料，杀个回马枪，全线回流传媒游戏板块。核心龙头依旧最受到资金关注。图片北向五大成交图片北向净买入15亿，其中买入最多的是伊利G份，卖出最多的是比Y迪。美国一季度实际GDP年化季环比初值为1.1%，不仅较前值的2.6%大幅放缓，且远不及预期1.9%。图片涨停盘口解读图片欧盟新规要求ChatGPT等AI工具开发商披露使用版权材料，成为西方首套全面管理AI推广的规则。规则将保护版权人，当ChatGPT等工具使用他们的作品生成内容时，版权人可以获得利润分成。这为出版商和创作者提供了新的保护措施。图片今日操盘策略上次给大家留了个作业，中国Z工属于什么分时走势？反映主力什么意图？图片图片中国Z工，分时使用了锯齿波横盘，反映主力在此区域边吃边洗的意图。关于盘口实战操作，近期盘口学院大师兄聊了很多，特别是多信号共振，建议大家都去学习下。上证，上一周的大涨非常振奋人心，证明3200点的确有非常强劲的支撑。目前几乎所有国内外机构都认为，A股已经处于牛市，而3200点就是牛市起点，所有跌下来，马上就有资金抄底。目前底部和牛市基本确认，下一步就是选择好方向，目前发酵比较多的的是“液冷散热”可高度留意。一带一路—建筑，过去一周在大盘连续大跌之际，极力护盘，尽显担当！最近一带一路利好消息持续催化，其中最重要的高层与乌放会谈，这释放了重要信号，相互对立不如共同繁荣！共同繁荣的纽带就是一带一路，建筑上涨核心逻辑是，估值和位置都极低，而且建筑龙头还破净！建筑是未来推动牛市最重要的主力军，且正在重演2013年牛市行情。可以留意还处于低位的趋势标杆。传媒游戏，4月收官之战，表现极其强势，当周大涨10%，震荡幅度巨大！传媒打破很了很多人预期，当大家都以为位置太高要调整时，却天天涨不停。主要原因就是传媒逻辑太强，AI时代大模型训练需要海量数据资源。而高层说AI服务提供者需要对数据来源的合法性负责，随后美国版贴吧，打响数据收费第一枪。当大模型不再稀缺时，优质数据来源才是决胜关键。但短期涨幅实在太快，且节日利空刷屏，谨慎为主，不可追高。软件服务，4月以来出现大幅下跌，下跌幅度高达20%。从盘口来看，经历过快速下跌，回踩了半年线且得到了支撑即将企稳，大多数核心标杆下跌已一步到位，可积极留意低吸。大消费，五一数据大超预期，基本已经恢复2019年水平，说明经济回暖大家消费意愿上升，这将进一步推动消费板块走修复行情。从消费板块来看，最强依旧是家电，而其他板块处于均线空头发散，也说明修复过程也有相对比较大阻力。半导体，经过最近的杀跌，下跌动能基本释放，虽然说最近下跌厉害，但有仅仅是回到前期底部的颈线处，可以理解为，杀跌只是快速回踩颈线。下一步关键看，能否在年线处企稳，可以就是不错的布局时点。假期消费火爆，我复盘时候发现，小商P城，走势比较典型，拿来给大家留个作业，下方是什么竞价走势？反映主力什么意图？希望大家好好思考下，相信对识别主力意图很有帮助！昨晚美联储如期加息25个基点，不过鲍威尔在会后的讲话却强调，“现在说加息周期结束还为时过早”，又给美联储的未来利率路径保留了悬念，美股三大指数全线收跌，图片上周五数字经济再度成为，市场资金关注的焦点，其中近期最火热的分支是出版，在AI大爆的背景下，拥有丰富资源、并且普遍处于估值洼地的，出版企业有着很多的想象空间，值得继续关注，中字头/一带一路，是除了数字经济以外，资金涉足最深的一大方向，随着全球去美元化浪潮不断推进，中字头/一带一路方向，依然会不断有新的机会，方大也会重点关注，个股方面关注：中国石油、读客文化/汉仪股份、天龙集团全球首部人工智能法案“呼之欲出”、拥有版权和数据资源公司将迎来价值重估据报道，欧盟委员会执行副主席、反垄断事务主管玛格丽特·维斯塔格于上周日表示，欧盟可能会在今年达成一项政治协议，为世界上第一部人工智能立法铺平道路。此前，欧洲议会于日前刚刚达成了一项初步协议，将推动欧盟《人工智能法》草案在5月11日进行投票。该草案要求ChatGPT等人工智能工具的开发商披露在构建其系统时使用的版权材料。在草案成为正式法律之前，欧洲议会将与欧盟成员国和欧盟委员会讨论法案的最终细节。据National Law Review，该法案将产生全球影响，其适用在欧盟区内提供的所有AI系统，无论其供应方来自当地还是英美等第三方国家。此外，七国集团（G7）的数字和技术部长也在4月30日提出，将“基于风险”推出一项针对人工智能的监管法案，未来将召开关于生成式人工智能的讨论，包括如何保障知识产权、促进透明度、解决虚假信息等主题。中信建投认为，从国内和欧盟的相关监管提案/征求意见的思路来看，数据/版权方在人工智能中的重要地位得到认可，其权益也获得进一步保护。目前来看，海外及国内都开始了“模型大战”，巨头互联网公司、创业企业、上市公司均进入战局。而各家模型厂商的数量越多、竞争越激烈，也都将有利于上游版权和数据资源方。在此阶段，拥有版权和数据资源优势的相关公司其资源价值将重估，中国出版、中信出版等国内出版集团望受益。 ,微博网页版,,,https://wx3.sinaimg.cn/orj360/005yjpDtly1hdm2vncmibj30up0hwn7q.jpg https://wx3.sinaimg.cn/orj360/005yjpDtly1hdm2vtal38j30kl0d20ym.jpg https://wx2.sinaimg.cn/orj360/005yjpDtly1hdm2vytub7j30ot0ez128.jpg https://wx4.sinaimg.cn/orj360/005yjpDtly1hdm2w30cmsj31330rikch.jpg,https://weibo.com/5087686363/MEX4b3tUN,0,0,0,没有认证,neutral,0.25374454259872437,0.5208286046981812,0.2254268378019333
4897588153682750,2023-05-04 08:17,姬永锋,https://weibo.com/5770151273?refer_flag=1001030103_,ChatGPT背后的打工人，月薪3000文章来源于新周刊 ，作者徐倩影   题图来自：视觉中国2023年第一季度，国内多家互联网企业相继推出类ChatGPT产品。复旦大学邱锡鹏教授团队发布国内第一个对话式大型语言模型MOSS，邀公众参与内测；百度推出类ChatGPT产品“文心一言”；4月初，阿里云宣布自研大模型“通义千问”开始邀请用户测试体验；4月21日，腾讯对外披露混元AI大模型的研发进展……且不说这些大模型的体验感如何，它们均提醒了中国AI企业必须加速推进。当一众互联网大佬纷纷表示要在ChatGPT风口寻求新的机会时，作为人工智能下游的数据标注行业从业者，杨科琪明显感受到公司业务量出现了短期增长。但这种增长量是否会持续？他无法判断，至少到目前为止，国内做AI的公司有很多，但能够盈利的却少之又少。早在2017年，伴随无人驾驶与阿尔法围棋（AlphaGo）带来的AI浪潮，数据标注行业逐渐进入大众视野。同年，国务院发布《新一代人工智能发展规划》，明确新一代人工智能发展三步走战略目标，人工智能上升为国家战略层面。2019年，即人工智能训练师被纳入国家职业分类目录的前一年，杨科琪和朋友在中国西北的一个小县城开启了AI数据服务生意。杨科琪说：“实际上，职业培训与做业务是两回事，在数据标注公司，聪明、用功的人学习一周就能上手。”在他看来，数据标注是一份门槛低且又有些枯燥的工作，但这并不影响其成为时下中国部分县城流行的职业之一。2020年，杨科琪离开了初创公司，进入一家专业AI数据服务提供商企业。在他看来，数据标注行业必定要走向专业化与职业化的发展方向。以下为杨科琪的自述。是安逸还是无趣？1000个工位，1000台电脑，目前有800位人工智能训练师，他们每天坐在电脑前画框、放大画面、调整框线、提交审核……这里有空调、有网络，每个人有不到2平方米的办公区域。目前，我们最大的业务是无人驾驶项目，标注员根据系统给出的方框，用鼠标细化一辆车的大体轮廓，然后将图片放至最大，细心调整车辆边缘的框线，再勾选屏幕左上角的车辆属性。所谓人工智能训练师就是让汽车在行驶过程中自动识别马路。如果只是将视频传给计算机，计算机是无法识别的，需要大量的标注员将视频中的道路框出，再交给计算机，计算机多次接收此类信息后，才能逐渐学会在视频和照片中识别出道路。今年3月，德勤中国发布的《人工智能基础数据服务白皮书》显示，人工智能基础数据服务下游应用占比中自动驾驶占到52%。随着自动驾驶AI算法的升级迭代及模型训练数据量的指数级增长，技术迭代带来数据需求“大爆发”。相比其他项目，自动驾驶业务的持续性更好，而且服务周期也比较长。人工智能的三大基石是数据、算力与算法。我们数过羊、数过木头，还数过铁块，涉及的行业有医学类、安防类、现在的自动驾驶等，还接过看手相的一个项目，甲方要求我们给手掌上的各种手纹进行标注，很多员工都开始研究手相，挺好玩的。一般而言，视觉类的内容要做到机器准确识别，至少需要10万张图片。对于AI产品，数量越多、质量越高的数据，往往越能够训练出更“聪明”的模型。标注员一天的工作内容就是画框线，根据项目的难易程度，一个框3分至8分钱，工作日8小时要画2000个框以上，人均月收入在3000元至4000元。以我们公司为例，人员流动率在30%至40%，因为工作比较简单，每天8小时坐在电脑前，做着重复性工作，对于有的人而言是一份还算安逸的工作，但对另一些人而言就显得非常枯燥和无趣。一个AI产品的诞生一般需要经历数据准备、模型训练与优化、模型管理、推理应用等4个模块，在国内已经形成了非常成熟的全产业链。目前，我所在的公司在做的就是数据准备，包括数据生产、数据清洗、数据标注三大方面。像我们这种布局在县城的数据标注公司，一般主要负责数据清洗和数据标注。清除模糊的图片、噪声太多的语音、错误的文本内容后，我们再进行画框线和数据标注，根据甲方的不同需求进行操作。技能等级认定中的初级工根据《人工智能训练师国家职业技能标准（2021年版）》的定义，人工智能训练师是使用智能训练软件，在人工智能产品使用过程中进行数据库管理、算法参数设置、人机交互设计、性能测试跟踪及其他辅助作业的人员。在我看来，虽然标注员也被称为人工智能训练师，但如果按照去年发布的《关于开展新职业技能等级认定工作的通知》的内容，标注行业内的人工智能训练师在技能等级认定中应该属于初级工，在其之上还有4个更高的职业技能等级。其实，拿证和做业务真是两回事。考取职业证书，按照职业教育的要求需要上满60个课时，课程中会系统学习人工智能的概念、未来的发展方向，以及相对完整的知识构架逻辑。但是在标注行业，在数据标注公司，聪明、用功的人学习一周就能上手，只要会使用标注工具就能胜任。标注行业作为劳动密集型产业，运作模式主要有两种。一种是专业AI数据服务提供商自己雇人自己做；另一种是他们接到业务后发包出去，使用更具性价比的人员或公司。我所在的公司也属于后者，“层层发包”在标注行业比较常见。数据标注发展初期，就是由“众包”模式而兴起，当时有很多众包平台，需求方项目要求有大量兼职人员接单，和目前的美团模式差不多。当年，我们的初创公司也是利用信息差，从数据标注平台接单，在市场上找更便宜的人力资源完成任务，但随着数据标注从野蛮生长阶段进入规范化发展阶段，市场上的兼职人员正在减少。越来越多的兼职业务正在被像我们这样的县城标注公司替代。2019年，我刚刚创业时，知道数据标注的人不多，这行属于刚刚兴起。现在，这行的入门门槛变高了，参与的人也越来越多，市场压价现象很普遍，与刚入行时相比，价格下降了30%左右，我个人觉得数据标注市场已经有点“红海”了。目前，大部分互联网企业都在自建基地，比如百度、阿里巴巴、京东等互联网大厂在全国都建立了基地，从而获得政策扶持、租金减免等条件。人工智能的下一站是县城人工智能训练师流行于县城？我觉得很正常。目前，国内标注行业的价格战愈演愈烈，在质量、效率不断提高的情况下，各大公司拼的无疑就是价格。随着行业的发展，甲方需要不断寻求价格更低的生产力区域，所以各大AI数据服务企业转战县城非常正常。在县城办公，房租、人力成本相对较低，同时互联网企业确实可以解决一部分人的就业和收入问题。目前，百度拥有行业内最大的自建标注团队，在山东济南、山西临汾、重庆奉节、四川达州、甘肃酒泉、江西新余等10个地区有自建标注基地。除此之外，政府补贴也是相关企业选择县城的主要原因。2023年1月，贵阳市人民政府网发布的《贵阳鼓励企业吸纳就业政策》中提到，贵阳市符合条件的小微企业、民营经济组织和社会组织吸纳高校毕业生就业的，给予800元/人的一次性吸纳就业补贴及一定额度的创业担保贷款。数据标注作为劳动密集型产业，当企业更多地选在三四线城市落地，当地政府看重的则是产业化的基地建成后，带动当地就业、促进当地经济发展。智研咨询发布的《2022—2028年中国数据标注与审核行业投资策略探讨及市场规模预测报告》中提到，随着人工智能成为国家发展战略，其势头锐不可当，预计2028年我国数据标注与审核行业市场规模将达262.74亿元。不久前，Meta发布了史上首个图像分割基础模型——SAM（Segment Anything Model）。有人认为，这代表着计算机视觉领域的GPT-3时刻已经到来。有人说这一模型会替代大量的标注员，我个人认为在数据处理的精度方面，人类无法被替代，至少目前不会，毕竟对于AI产品而言，数据越精准，模型才会越精准。ChatGPT在社交媒体上引起了巨大的话题度后，国内多家互联网企业相继推出类ChatGPT产品。对我们而言，短期内AI企业对数据标注的需求量还会增加，毕竟数据标注在整个前期产品开发的过程中时间占比可能在全周期的20%至30%，目前这一块的数据确实需要大量的人去做。但是，随着平台标注自动化和预识别的发展，未来一部分标注员可能会被淘汰。未来，数据标注这行一定会向着规范化和职业化发展，因为需求方的类型和要求会增多，也会涉及各个领域的专业性方面。比如医疗，如果没有医学常识很难做好标注；金融数据也是如此，看不懂财报，就没办法做标注。（应受访者要求，文中杨科琪为化名）本文来自微信公众号：新周刊 ，作者：徐倩影 ,微博网页版,,,https://wx1.sinaimg.cn/orj360/006iuXW1gy1hdm1c8uv70j30u00gtacs.jpg https://wx3.sinaimg.cn/orj360/006iuXW1gy1hdm1cay387j30hs099q3i.jpg,https://weibo.com/5770151273/MEWIffs3c,4,3,16,红V认证,neutral,0.23615773022174835,0.5172943472862244,0.24654793739318848
4897578334028128,2023-05-04 07:38,股市V老滑头-,https://weibo.com/5677083073?refer_flag=1001030103_,股票CHATGPT受害者！美国教育巨头股价闪崩！Ceo一句话，股价立马腰斩！2023年5月1日晚，提供在线学习指导服务的Chegg公司承认，学生对人工智能聊天机器人ChatGPTicon的兴趣“大幅飙升”，开始损害其销售。 此言一出，美国在线教育龙头Chegg股价一日腰斩。5月2日，Chegg的股价闪崩49%，创该公司史上最大盘中跌幅。Chegg于2001年在美国成立，是美国知名度最高的在线学习平台之一。Chegg的数据库是大学生用来查找作业和答案的“利器”，学生每个月只需支付15美元的服务费就可以在数据库里面搜索想要的作业习题或是考试题的答案。如今，学生对ChatGPT兴趣大增，导致学生不再通过Chegg获取习题相关资料。Chegg的承认标志着首次有公司承认，生成式人工智能的进步对公司财务业绩产生了直接冲击。Chegg的大跌进一步证明未来AI将对整个教育行业进行重塑，不拥抱变革只会被时代抛弃。#财经# ,,,,https://wx4.sinaimg.cn/orj360/006ccsE1gy1hdm07ovjhaj30ix0kawix.jpg https://wx1.sinaimg.cn/orj360/006ccsE1gy1hdm07pu223j30e80e840p.jpg,https://weibo.com/5677083073/MEWspgTTO,0,0,129,黄V认证,neutral,0.35764816403388977,0.4858030378818512,0.15654875338077545
4897564702802493,2023-05-04 06:44,Xharlotte,https://weibo.com/3579761432?refer_flag=1001030103_,我写作业：先找ChatGPT聊会儿哲学再谷歌翻译不过脑子地看一遍材料再戴着耳机开始随着歌单狂舞试图开头未果开始转向chatgpt发现这智障不如我算了缝合怪我自己来做 ​,HUAWEI Mate 30 5G,,,,https://weibo.com/3579761432/MEW6qbL3v,0,0,1,没有认证,negative,0.48460066318511963,0.33795106410980225,0.17744827270507812
4897532620833183,2023-05-04 04:37,Erlang,https://weibo.com/1657668863?refer_flag=1001030103_,美国家庭作业服务平台 Chegg 在 ChatGPT 出现以后股价下跌了 50%。AGI 会对教育行业产生颠覆性影响，也会提升全球教育的公平性。 ​,iPhone,,,https://wx4.sinaimg.cn/orj360/62ce04ffgy1hdluw0mgx4j21c40r0q6n.jpg,https://weibo.com/1657668863/MEVgG3uKr,3,0,6,黄V认证,positive,0.10009186714887619,0.39801278710365295,0.5018953680992126
4897507047900178,2023-05-04 02:55,万物与边界,https://weibo.com/3164138154?refer_flag=1001030103_,【#第一家承认“ChatGPT影响收入”的公司#！股价一日腰斩，带崩欧美教育股】1、当地时间周一晚间，#Chegg#的首席执行官Dan Rosenweig在财报电话会议上承认，ChatGPT正在损害其业务增长：“自3月份以来，我们发现学生对ChatGPT的兴趣显著上升。我们现在认为，这对我们的新客户增长率产生了影响。”2、Chegg预计，二季度收入1.75-1.78亿美金，大幅低于分析师普遍预期的1.936亿美元。分析指出，低于预期的主要原因是学生对ChatGPT兴趣大增，导致Chegg被分流，学生不再需要通过Chegg获取相关学习资料。3、消息传出，#Chegg股价闪崩#49%，一众欧美教育股也被带崩。媒体评论称，Chegg的警告，标志着首次有公司承认，生成式人工智能的进步对公司财务业绩产生了直接冲击。公司CEO Dan Rosenweig称，这一跌幅“过于夸张”。4、Chegg的数据库，是大学生用来查找作业和答案的“利器”，学生每个月只需支付15美元的服务费就可以在数据库里面搜索想要的作业习题或是考试题的答案。2020年，Chegg还收购了数学解题软件Mathway，进一步扩充自己的庞大题库，覆盖的学科范围很广，包括初级代数、代数、三角函数、初级微积分、微积分和线性代数以及其他相关学科。资料来源 ,荣耀30S 5G 美由芯生,,,https://wx1.sinaimg.cn/orj360/bc98eaaaly1hdls0zr49hj20hs0b3dgo.jpg,https://weibo.com/3164138154/MEUBqx9ce,0,0,0,没有认证,neutral,0.23868773877620697,0.5915284156799316,0.169783815741539
4897494277029900,2023-05-04 02:04,Bottlenecks_,https://weibo.com/6225836885?refer_flag=1001030103_,当有的地方的学校在竭尽全力阻止学生使用ChatGPT，将它视为作弊者的天堂的时候，有些地方的学校已经开始在想怎么让自己的学生能更好的利用ChatGPT完成作业，甚至通过考试。这难道不是趋势吗？眼光决定着一切，差距真的大。 ​,iPhone,,,,https://weibo.com/6225836885/MEUgPtuNu,0,0,2,没有认证,negative,0.7614163756370544,0.1665695309638977,0.07201408594846725
4897468586921150,2023-05-04 00:22,不可思议_mysterious,https://weibo.com/5541703739?refer_flag=1001030103_,【今日大事】由于前两天干其他大事的时候没仔细看，导致今天疯狂赶DDL，虽然最后结果没有做得特别好，但好歹是完成了，提交了，有成绩了，没有辜负将近十个小时的努力。中途无数次崩溃，无数次不知所措，无数次想要放弃，无数次发现原来没我想得那么简单，但就是一种我至少要把它交了的心态支撑我做完了。看到最后的成果，让我觉得我代码基础这么差居然都靠自己的努力和chatgpt的帮助完成了一整个项目，中间没有求助任何人，而且在这么短的时间内，我也太棒了吧！！！我真的很棒，再次感叹！今天的经历让我更加坚定地相信，只要我想做，我就一定能完成。没错。【五一小结】五一假期也在此刻结束了。回顾这整个假期，真的做了很多事情：首先，完成了作业；其次，录完了播客，居然也剪完了，还在小宇宙、喜马拉雅、网易云、QQ音乐（还在审核）都上线了，真神奇；接着，也出去狠狠玩了一天，在宿舍也好好享受了安静的一天；最后，我自己的任务大部分也做了，除了论文没动之外。这个五一假期真是效率最高、完成率最高、最充实、精力也最充沛的一次，真的是奇迹啊，我真的太棒了，不由得再一次感叹哈哈哈哈。我接下来要继续奉行work hard，play hard和完成比完美更重要的宗旨。此刻已经非常期待下一次播客的录制了。 ,微博网页版,,,,https://weibo.com/5541703739/METBot2vs,0,0,2,没有认证,positive,0.20698703825473785,0.33388397097587585,0.4591289758682251
